h1      5.6283971211e-03   5.6283971211e-03   
h2      3.3828017827e-08   1.6914008914e-08   
he3     4.8807033911e-06   1.6269011304e-06   
he4     3.9681676641e-02   9.9204191602e-03   
li6     4.1031303589e-13   6.8385505982e-14   
li7     1.9660240325e-13   2.8086057607e-14   
be9     3.4383033630e-16   3.8203370700e-17   
b10     1.3322382561e-14   1.3322382561e-15   
b11     2.4494116449e-10   2.2267378590e-11   
c12     1.2250614092e-05   1.0208845077e-06   
c13     1.8768869521e-09   1.4437591939e-10   
n14     1.8653579287e-07   1.3323985205e-08   
n15     1.4380228056e-06   9.5868187037e-08   
o16     1.1308960319e-06   7.0681001992e-08   
o17     2.3222818748e-06   1.3660481616e-07   
o18     1.2540492405e-05   6.9669402249e-07   
f19     7.4395355851e-06   3.9155450448e-07   
ne20    2.7491061550e-06   1.3745530775e-07   
ne21    1.1035509111e-06   5.2550043387e-08   
ne22    1.3587620215e-04   6.1761910069e-06   
na23    2.0993440168e-07   9.1275826817e-09   
mg24    3.9136376870e-07   1.6306823696e-08   
mg25    9.0285475299e-07   3.6114190120e-08   
mg26    2.6040167506e-06   1.0015449041e-07   
al27    2.0637152276e-07   7.6433897319e-09   
si28    2.2368408931e-06   7.9887174755e-08   
si29    6.3965446007e-07   2.2057050347e-08   
si30    7.7883110812e-06   2.5961036937e-07   
p31     1.2211850130e-06   3.9393064934e-08   
s32     8.2546104972e-06   2.5795657804e-07   
s33     6.4220466804e-07   1.9460747516e-08   
s34     1.7390094477e-05   5.1147336698e-07   
s36     2.8531077626e-07   7.9252993405e-09   
cl35    6.3814897595e-06   1.8232827884e-07   
cl37    1.2411279197e-06   3.3543997830e-08   
ar36    9.9261486141e-06   2.7572635039e-07   
ar38    5.5565485676e-06   1.4622496231e-07   
ar40    6.4581963290e-07   1.6145490822e-08   
k39     9.8191019821e-06   2.5177184569e-07   
k40     5.7567088415e-09   1.4391772104e-10   
k41     3.8528473802e-06   9.3971887321e-08   
ca40    1.6088046036e-04   4.0220115090e-06   
ca42    1.2063004527e-05   2.8721439351e-07   
ca43    4.1748987802e-06   9.7090669307e-08   
ca44    5.9343719941e-05   1.3487209077e-06   
ca46    1.4511344404e-05   3.1546400878e-07   
ca48    2.8052187434e-02   5.8442057155e-04   
sc45    3.0905996354e-06   6.8679991897e-08   
ti46    6.6022139649e-06   1.4352639054e-07   
ti47    2.4628037425e-05   5.2400079628e-07   
ti48    1.2093755267e-04   2.5195323474e-06   
ti49    1.6127611320e-03   3.2913492491e-05   
ti50    2.5898533804e-02   5.1797067608e-04   
v50     1.1524415830e-08   2.3048831661e-10   
v51     1.1974959248e-02   2.3480312252e-04   
cr50    3.4601994926e-05   6.9203989852e-07   
cr52    1.8456554186e-02   3.5493373435e-04   
cr53    7.8232587465e-03   1.4760865559e-04   
cr54    6.7858970507e-03   1.2566476020e-04   
mn55    1.2319127142e-03   2.2398412985e-05   
fe54    4.5720741383e-03   8.4668039598e-05   
fe56    2.1558472498e-01   3.8497272318e-03   
fe57    8.7264490531e-03   1.5309559742e-04   
fe58    9.9124059380e-03   1.7090355066e-04   
co59    8.5433970086e-03   1.4480333913e-04   
