H    6.16757143E-04
He   6.43470370E-03
Li   1.89638081E-04
Be   3.69666667E-04
B    1.95560864E-05
C    2.20863333E-05
N    5.14214289E-06
O    1.89156895E-07
F    1.21578947E-08
Ne   2.68256840E-08
Na   2.70086957E-06
Mg   7.34539615E-08
Al   4.42962963E-09
Si   1.79422580E-08
P    3.68387097E-08
S    2.84516826E-07
Cl   1.14698069E-08
Ar   1.04671053E-08
K    4.16055660E-09
Ca   7.59116643E-05
Sc   6.30666667E-09
Ti   1.30771707E-05
V    1.92607843E-06
Cr   4.80970005E-05
Mn   1.12472727E-05
Fe   4.15966943E-05
Co   8.25932203E-06
Ni   1.04032338E-04
Cu   1.46696703E-05
Zn   7.43782484E-05
Ga   1.29033272E-05
Ge   8.16784956E-05
As   1.05760000E-05
Se   4.18693362E-04
Br   2.66963901E-04
Kr   4.18449379E-04
Rb   1.85274405E-04
Sr   2.28415851E-04
Y    6.96741573E-05
Zr   3.40334836E-04
Nb   4.40430108E-05
Mo   1.37559191E-04
Tc   2.42006099E-04
Ru   4.43495146E-05
Rh   2.27409348E-04
Pd   6.91156649E-05
Ag   1.94641155E-04
Cd   2.55130645E-05
In   1.29130628E-04
Sn   2.64566956E-05
Sb   7.13672877E-04
Te   1.05039370E-04
I    6.91748330E-04
Xe   4.07819549E-05
Cs   9.19769338E-05
Ba   2.56402878E-05
La   9.45384306E-05
Ce   3.47517730E-05
Pr   2.24538624E-04
Nd   1.14454537E-04
Pm   5.16800848E-05
Sm   1.90131105E-04
Eu   5.68113208E-05
Gd   1.81238161E-04
Tb   4.18303030E-05
Dy   1.25941757E-04
Ho   2.24615385E-05
Er   8.93849785E-05
Tm   1.72000000E-05
Yb   3.24265205E-05
Lu   3.85690608E-06
Hf   1.95695811E-05
Ta   1.34208145E-05
W    1.14020901E-04
Re   8.34073190E-05
Os   4.36237166E-04
Ir   1.02588832E-04
Pt   1.50451603E-04
Au   6.63544082E-05
Hg   1.16433361E-04
Tl   2.99511813E-07
Pb   2.19984681E-05
Bi   6.01528584E-06
