H    1.05308571E-03
He   8.45351925E-03
Li   6.43586077E-06
Be   1.24111111E-04
B    1.87854545E-04
C    6.52812333E-06
N    2.87392381E-05
O    6.79313807E-06
F    5.71052632E-06
Ne   6.14263766E-05
Na   1.36000000E-05
Mg   3.47806026E-05
Al   1.29592593E-06
Si   4.65274548E-06
P    5.56451613E-06
S    7.03400958E-05
Cl   5.54992278E-06
Ar   7.80061842E-06
K    2.51435272E-06
Ca   5.72289329E-05
Sc   7.03555556E-07
Ti   2.18353252E-05
V    2.75686275E-06
Cr   2.57108706E-05
Mn   3.49636364E-06
Fe   1.94577295E-05
Co   2.02203390E-06
Ni   5.16464435E-05
Cu   1.26592918E-05
Zn   3.49030642E-05
Ga   8.36615636E-06
Ge   7.27200801E-05
As   7.98933333E-06
Se   2.67534475E-04
Br   1.38399281E-04
Kr   3.69652264E-04
Rb   1.75147872E-04
Sr   2.42035865E-04
Y    7.73258427E-05
Zr   4.58407107E-04
Nb   5.84193548E-05
Mo   2.31457180E-04
Tc   3.57097203E-04
Ru   6.87184466E-05
Rh   2.97098665E-04
Pd   8.96763268E-05
Ag   2.25524750E-04
Cd   3.05739431E-05
In   1.98221231E-04
Sn   4.53872875E-05
Sb   6.94387395E-04
Te   1.24803150E-04
I    4.82095235E-04
Xe   3.93007519E-05
Cs   1.06986921E-04
Ba   2.94532374E-05
La   9.53559356E-05
Ce   3.50496454E-05
Pr   2.25218149E-04
Nd   1.12104015E-04
Pm   5.13471411E-05
Sm   1.82337426E-04
Eu   4.09308176E-05
Gd   1.70812193E-04
Tb   4.37636364E-05
Dy   1.24591985E-04
Ho   2.06508876E-05
Er   8.66508911E-05
Tm   1.87600000E-05
Yb   3.96690574E-05
Lu   5.66298343E-06
Hf   2.69401191E-05
Ta   1.88240496E-05
W    1.38522568E-04
Re   8.71786344E-05
Os   4.01834428E-04
Ir   9.57868020E-05
Pt   1.71927981E-04
Au   5.63377022E-05
Hg   9.40797562E-05
Tl   2.23449716E-07
Pb   1.44303101E-05
Bi   3.09551406E-06
