H    5.41940571E-04
He   6.89600136E-03
Li   3.52408366E-07
Be   1.42111111E-06
B    5.29590909E-06
C    7.24548462E-08
N    2.48537735E-06
O    2.51830605E-07
F    1.61631579E-08
Ne   6.48667533E-09
Na   6.89565217E-07
Mg   3.15811026E-09
Al   1.29629630E-09
Si   6.16486384E-09
P    1.43000000E-09
S    2.98828216E-08
Cl   1.07681081E-08
Ar   6.55131579E-09
K    2.10415885E-09
Ca   8.17556680E-05
Sc   1.23466667E-09
Ti   1.64021164E-05
V    2.55686275E-06
Cr   6.39460087E-05
Mn   1.49400000E-05
Fe   5.52730339E-05
Co   1.09813559E-05
Ni   1.38219971E-04
Cu   1.94386325E-05
Zn   9.87629762E-05
Ga   1.70844458E-05
Ge   1.08306109E-04
As   1.40400000E-05
Se   5.57010921E-04
Br   3.55318018E-04
Kr   5.56534510E-04
Rb   2.44250335E-04
Sr   3.05861308E-04
Y    9.26404494E-05
Zr   4.51464348E-04
Nb   5.83010753E-05
Mo   1.78930698E-04
Tc   3.08948667E-04
Ru   5.67087379E-05
Rh   2.68882543E-04
Pd   7.58557832E-05
Ag   1.85659639E-04
Cd   2.27739343E-05
In   1.26597923E-04
Sn   2.62045287E-05
Sb   8.35083987E-04
Te   1.20629921E-04
I    7.62465818E-04
Xe   3.80075188E-05
Cs   8.06593756E-05
Ba   2.19352518E-05
La   7.71742455E-05
Ce   2.63404255E-05
Pr   1.73710441E-04
Nd   9.91814003E-05
Pm   4.48350864E-05
Sm   1.75985015E-04
Eu   3.90000000E-05
Gd   1.58789110E-04
Tb   3.62848485E-05
Dy   1.09770716E-04
Ho   1.98520710E-05
Er   7.92343806E-05
Tm   1.48114286E-05
Yb   3.00197676E-05
Lu   3.66408840E-06
Hf   1.80001076E-05
Ta   1.12886357E-05
W    9.09271828E-05
Re   6.35103763E-05
Os   3.10151621E-04
Ir   7.41624365E-05
Pt   1.09313285E-04
Au   3.76229348E-05
Hg   6.45535513E-05
Tl   1.58595528E-07
Pb   1.13434907E-05
Bi   2.74452780E-06
