H    2.02002379E-04
He   4.45152541E-03
Li   2.84459342E-08
Be   1.76555556E-05
B    6.33545455E-05
C    1.23838462E-07
N    2.36924056E-08
O    2.10169739E-08
F    9.14210526E-09
Ne   1.80252725E-07
Na   1.44739130E-06
Mg   8.37239744E-07
Al   3.11222222E-08
Si   1.73086864E-07
P    2.15580645E-07
S    1.38293769E-06
Cl   2.89250965E-08
Ar   6.62493421E-08
K    2.06220763E-08
Ca   5.22981449E-05
Sc   2.98000000E-08
Ti   1.04721278E-05
V    1.46764706E-06
Cr   3.99139641E-05
Mn   9.27272727E-06
Fe   3.90986799E-05
Co   6.95762712E-06
Ni   8.97115724E-05
Cu   1.57174847E-05
Zn   6.07872322E-05
Ga   1.14559094E-05
Ge   7.91608709E-05
As   1.26653333E-05
Se   5.02616114E-04
Br   3.09637443E-04
Kr   5.77347463E-04
Rb   2.48849335E-04
Sr   2.71707886E-04
Y    1.00943820E-04
Zr   4.56676022E-04
Nb   6.36344086E-05
Mo   1.75352739E-04
Tc   3.04984323E-04
Ru   5.79902913E-05
Rh   2.85069401E-04
Pd   8.78974535E-05
Ag   2.27783872E-04
Cd   3.04348007E-05
In   1.41928921E-04
Sn   2.92022442E-05
Sb   5.18597726E-04
Te   9.32283465E-05
I    5.58201716E-04
Xe   4.21203008E-05
Cs   8.83631369E-05
Ba   3.00719424E-05
La   1.08458652E-04
Ce   4.37872340E-05
Pr   2.38281065E-04
Nd   1.08412417E-04
Pm   4.67544042E-05
Sm   1.76385609E-04
Eu   4.05408805E-05
Gd   1.64091652E-04
Tb   4.52545455E-05
Dy   1.04278127E-04
Ho   1.53786982E-05
Er   8.04394684E-05
Tm   2.35771429E-05
Yb   4.68862987E-05
Lu   6.75138122E-06
Hf   2.09007953E-05
Ta   1.01389245E-05
W    8.20891697E-05
Re   4.80124786E-05
Os   3.71075191E-04
Ir   1.08375635E-04
Pt   2.82039461E-04
Au   5.91825327E-05
Hg   9.05509615E-05
Tl   2.34965740E-07
Pb   2.08388675E-05
Bi   6.85202757E-06
