H    4.01590149E-04
He   3.07807512E-03
Li   1.50050748E-10
Be   4.59111111E-07
B    3.05545455E-05
C    1.65945897E-07
N    2.76658098E-06
O    1.20703350E-07
F    2.43684211E-09
Ne   1.43857337E-04
Na   8.19130435E-05
Mg   5.78146564E-05
Al   3.59518519E-05
Si   2.52642923E-05
P    4.68709677E-06
S    2.97256157E-05
Cl   6.70571429E-07
Ar   2.95178947E-06
K    5.83628518E-07
Ca   7.23831943E-06
Sc   4.39777778E-07
Ti   4.64656969E-06
V    1.72490196E-06
Cr   7.30630302E-05
Mn   5.20909091E-06
Fe   7.48003327E-05
Co   6.08644068E-06
Ni   2.19954725E-04
Cu   3.42873016E-05
Zn   1.30239697E-04
Ga   1.99957542E-05
Ge   1.62838812E-04
As   2.41466667E-05
Se   7.44516104E-04
Br   2.87535865E-04
Kr   5.19567866E-04
Rb   1.89888342E-04
Sr   2.42889998E-04
Y    8.55168539E-05
Zr   3.54072663E-04
Nb   5.10860215E-05
Mo   1.22819777E-04
Tc   2.78597338E-04
Ru   5.53398058E-05
Rh   2.59696350E-04
Pd   6.91898311E-05
Ag   1.84682131E-04
Cd   2.48869852E-05
In   1.19220073E-04
Sn   2.49318014E-05
Sb   5.82481252E-04
Te   7.41811024E-05
I    8.18213160E-04
Xe   1.30300752E-04
Cs   6.73088673E-05
Ba   2.05107914E-05
La   7.57741449E-05
Ce   2.98226950E-05
Pr   1.83289188E-04
Nd   8.29129574E-05
Pm   3.58160845E-05
Sm   1.39140089E-04
Eu   3.14339623E-05
Gd   1.34430160E-04
Tb   3.48545455E-05
Dy   9.43626814E-05
Ho   1.55502959E-05
Er   6.98529529E-05
Tm   1.57428571E-05
Yb   2.96493125E-05
Lu   3.29005525E-06
Hf   1.40326960E-05
Ta   9.22931907E-06
W    8.90762514E-05
Re   6.24426390E-05
Os   4.19227359E-04
Ir   1.15989848E-04
Pt   1.78881345E-04
Au   6.07921819E-05
Hg   1.12468349E-04
Tl   2.71492592E-07
Pb   1.63998945E-05
Bi   2.78823523E-06
