H    1.000000E+00
He   9.999553E-03
C    2.344634E-03
N    2.290925E-05
O    1.412599E-04
F    6.456834E-08
Ne   7.244036E-05
Na   5.370947E-07
Mg   9.119050E-06
Al   2.818870E-07
Si   6.309697E-06
P    4.676631E-08
S    2.569895E-06
Cl   3.630462E-08
Ar   4.571089E-07
K    2.237745E-08
Ca   4.073225E-07
Sc   3.161316E-10
Ti   1.698168E-08
V    8.317133E-10
Cr   2.630461E-08
Mn   1.047022E-08
Fe   2.951000E-06
Co   1.949757E-08
Ni   1.698358E-07
Cu   4.074984E-09
Zn   4.365422E-09
Ga   1.819477E-10
Ge   7.413458E-10
As   2.950821E-11
Se   3.981505E-10
Br   5.753788E-11
Kr   7.942034E-10
Rb   2.238562E-10
Sr   1.479146E-09
Y    5.496052E-10
Zr   1.698047E-09
Nb   1.445337E-10
Mo   2.951296E-10
Ru   1.121936E-10
Rh   7.412652E-12
Pd   1.071479E-10
Ag   1.288234E-11
Cd   2.818174E-10
In   1.905590E-11
Sn   7.243470E-10
Sb   3.387471E-11
Te   3.802996E-10
I    2.951098E-11
Xe   5.496039E-10
Cs   2.883397E-11
Ba   4.466134E-09
La   3.235310E-10
Ce   1.258961E-09
Pr   1.122003E-10
Nd   6.455884E-10
Sm   1.380460E-10
Eu   9.999060E-12
Gd   9.770223E-11
Tb   9.333741E-12
Dy   9.772951E-11
Ho   1.318278E-11
Er   8.317266E-11
Tm   8.707949E-12
Yb   1.412446E-10
Lu   1.259000E-11
Hf   2.137824E-10
Ta   1.778332E-11
W    2.238778E-10
Re   1.622077E-11
Os   1.698320E-10
Ir   2.511631E-11
Pt   1.585010E-10
Au   2.818277E-11
Hg   5.495006E-10
Tl   3.235822E-10
Pb   9.772798E-09
Bi   1.621870E-10
