H    1.000000E+00
He   3.090157E-04
C    5.248982E-03
N    3.801990E-06
O    6.456822E-05
F    2.089391E-07
Ne   4.570678E-05
Na   3.715787E-07
Mg   1.348806E-06
Al   9.551576E-09
Si   1.698277E-07
P    2.041424E-09
S    6.605648E-08
Cl   1.096382E-09
Ar   1.148206E-08
K    6.604053E-10
Ca   9.998583E-09
Sc   1.548345E-11
Ti   4.677142E-10
V    2.187629E-11
Cr   6.607420E-10
Mn   2.630000E-10
Fe   7.412577E-08
Co   1.202211E-09
Ni   5.754787E-09
Cu   4.366424E-10
Zn   2.512038E-10
Ga   2.041487E-11
Ge   7.943664E-11
As   2.511556E-12
Se   3.715757E-11
Br   4.785792E-12
Kr   5.247250E-11
Rb   1.659469E-11
Sr   7.244542E-11
Y    2.754551E-11
Zr   8.316673E-11
Nb   6.917819E-12
Mo   1.349003E-11
Ru   5.369923E-12
Rh   3.090108E-13
Pd   3.548000E-12
Ag   3.890405E-13
Cd   8.317021E-12
In   5.888835E-13
Sn   2.570080E-11
Sb   1.229917E-12
Te   1.349354E-11
I    1.047089E-12
Xe   1.995491E-11
Cs   9.330490E-13
Ba   1.659326E-10
La   1.230030E-11
Ce   4.786434E-11
Pr   3.981015E-12
Nd   2.398589E-11
Sm   5.370614E-12
Eu   3.890086E-13
Gd   3.801058E-12
Tb   3.715829E-13
Dy   3.890682E-12
Ho   5.248159E-13
Er   3.467214E-12
Tm   3.801157E-13
Yb   6.165551E-12
Lu   5.495734E-13
Hf   9.119519E-12
Ta   7.244574E-13
W    8.511595E-12
Re   5.889405E-13
Os   6.456834E-12
Ir   9.548953E-13
Pt   6.166403E-12
Au   1.121976E-12
Hg   2.089143E-11
Tl   1.047091E-11
Pb   5.248303E-10
Bi   1.513617E-11
