H    1.000000E+00
He   3.890278E-04
C    9.121685E-03
N    2.454771E-05
O    1.122067E-04
F    3.548294E-07
Ne   1.584822E-04
Na   1.548998E-06
Mg   6.308841E-06
Al   2.570840E-08
Si   1.995301E-07
P    4.676631E-09
S    6.916962E-08
Cl   1.348844E-09
Ar   1.148206E-08
K    7.759086E-10
Ca   9.998583E-09
Sc   2.950311E-11
Ti   5.754142E-10
V    2.454560E-11
Cr   6.607420E-10
Mn   2.630000E-10
Fe   7.412577E-08
Co   2.137867E-09
Ni   7.762994E-09
Cu   9.122752E-10
Zn   4.786590E-10
Ga   4.785713E-11
Ge   1.905552E-10
As   6.024804E-12
Se   9.333560E-11
Br   1.174773E-11
Kr   1.380167E-10
Rb   4.570558E-11
Sr   1.659629E-10
Y    6.310312E-11
Zr   1.949618E-10
Nb   1.621695E-11
Mo   3.162371E-11
Ru   1.288155E-11
Rh   7.412652E-13
Pd   8.511059E-12
Ag   8.912403E-13
Cd   1.737672E-11
In   1.202346E-12
Sn   5.622723E-11
Sb   2.690764E-12
Te   2.952065E-11
I    2.187679E-12
Xe   4.365659E-11
Cs   1.949416E-12
Ba   3.547576E-10
La   2.569898E-11
Ce   1.023322E-10
Pr   8.317519E-12
Nd   5.011362E-11
Sm   1.174962E-11
Eu   8.510580E-13
Gd   8.315808E-12
Tb   7.944302E-13
Dy   8.511885E-12
Ho   1.148172E-12
Er   7.762124E-12
Tm   8.316026E-13
Yb   1.380295E-11
Lu   1.259000E-12
Hf   2.089161E-11
Ta   1.659636E-12
W    1.949894E-11
Re   1.349185E-12
Os   1.412601E-11
Ir   2.041530E-12
Pt   1.349062E-11
Au   2.398743E-12
Hg   4.570547E-11
Tl   2.344145E-11
Pb   1.096526E-09
Bi   3.467496E-11
