H    1.000000E+00
He   3.715186E-04
C    7.763813E-03
N    1.412573E-05
O    1.122067E-04
F    6.456834E-07
Ne   5.623162E-05
Na   6.166672E-07
Mg   3.801453E-06
Al   2.188140E-08
Si   2.138004E-07
P    9.118704E-09
S    7.242949E-08
Cl   1.258815E-09
Ar   1.148206E-08
K    7.409869E-10
Ca   9.998583E-09
Sc   2.569614E-11
Ti   5.247840E-10
V    2.344087E-11
Cr   6.607420E-10
Mn   2.630000E-10
Fe   7.412577E-08
Co   1.949757E-09
Ni   7.586287E-09
Cu   8.130661E-10
Zn   4.365422E-10
Ga   4.265272E-11
Ge   1.698325E-10
As   5.247385E-12
Se   7.586602E-11
Br   9.331551E-12
Kr   8.127028E-11
Rb   2.511708E-11
Sr   3.890549E-11
Y    1.175035E-11
Zr   3.547722E-11
Nb   2.691344E-12
Mo   5.623579E-12
Ru   2.238557E-12
Rh   1.380300E-13
Pd   1.584833E-12
Ag   1.778258E-13
Cd   3.162043E-12
In   1.995397E-13
Sn   9.998772E-12
Sb   5.368780E-13
Te   6.027343E-12
I    4.897603E-13
Xe   9.773492E-12
Cs   4.167777E-13
Ba   1.046964E-10
La   8.316026E-12
Ce   3.802000E-11
Pr   3.090252E-12
Nd   1.905267E-11
Sm   5.012148E-12
Eu   3.630439E-13
Gd   3.714535E-12
Tb   3.548589E-13
Dy   3.802119E-12
Ho   5.128696E-13
Er   3.388290E-12
Tm   3.547447E-13
Yb   6.165551E-12
Lu   5.495734E-13
Hf   9.331939E-12
Ta   7.762701E-13
W    9.772618E-12
Re   7.080622E-13
Os   7.079778E-12
Ir   9.998981E-13
Pt   6.310037E-12
Au   1.121976E-12
Hg   2.089143E-11
Tl   1.288204E-11
Pb   2.238819E-09
Bi   8.317943E-11
