H    1.000000E+00
He   3.090157E-04
C    5.248982E-03
N    3.801990E-06
O    6.309846E-05
F    1.819783E-07
Ne   4.570678E-05
Na   3.631206E-07
Mg   1.288100E-06
Al   9.334156E-09
Si   1.698277E-07
P    1.905167E-09
S    6.605648E-08
Cl   1.096382E-09
Ar   1.148206E-08
K    6.604053E-10
Ca   9.998583E-09
Sc   1.584411E-11
Ti   4.677142E-10
V    2.187629E-11
Cr   6.607420E-10
Mn   2.630000E-10
Fe   7.412577E-08
Co   1.202211E-09
Ni   5.623792E-09
Cu   4.267032E-10
Zn   2.512038E-10
Ga   2.041487E-11
Ge   8.318037E-11
As   2.753867E-12
Se   4.365634E-11
Br   5.887811E-12
Kr   7.078345E-11
Rb   2.344063E-11
Sr   9.550166E-11
Y    3.631206E-11
Zr   1.047007E-10
Nb   8.709018E-12
Mo   1.698294E-11
Ru   6.760333E-12
Rh   3.801663E-13
Pd   4.570709E-12
Ag   4.897730E-13
Cd   1.047051E-11
In   7.413604E-13
Sn   3.161889E-11
Sb   1.478685E-12
Te   1.622280E-11
I    1.230222E-12
Xe   2.344497E-11
Cs   1.096237E-12
Ba   1.737528E-10
La   1.230030E-11
Ce   4.571009E-11
Pr   3.890396E-12
Nd   2.290634E-11
Sm   5.128896E-12
Eu   3.715003E-13
Gd   3.629982E-12
Tb   3.467814E-13
Dy   3.630996E-12
Ho   4.897866E-13
Er   3.235792E-12
Tm   3.547447E-13
Yb   5.623050E-12
Lu   5.012169E-13
Hf   8.317100E-12
Ta   6.607130E-13
W    7.943482E-12
Re   5.248937E-13
Os   6.025868E-12
Ir   8.911601E-13
Pt   5.754822E-12
Au   1.023255E-12
Hg   1.905321E-11
Tl   9.332211E-12
Pb   3.802060E-10
Bi   1.023331E-11
