H    1.000000E+00
He   2.454599E-04
C    1.820015E-03
N    8.128510E-07
O    3.090429E-05
F    1.513630E-07
Ne   4.073621E-06
Na   2.399114E-08
Mg   2.398555E-07
Al   7.080681E-09
Si   1.584924E-07
P    1.121846E-09
S    6.455285E-08
Cl   8.708871E-10
Ar   1.148206E-08
K    5.620961E-10
Ca   1.023148E-08
Sc   6.307654E-12
Ti   3.890278E-10
V    1.949726E-11
Cr   6.607420E-10
Mn   2.630000E-10
Fe   7.412577E-08
Co   5.247840E-10
Ni   4.467137E-09
Cu   1.549266E-10
Zn   1.259002E-10
Ga   5.753693E-12
Ge   2.041836E-11
As   7.243407E-13
Se   8.129191E-12
Br   1.174773E-12
Kr   7.243221E-12
Rb   1.548707E-12
Sr   4.168799E-12
Y    1.259073E-12
Zr   3.235561E-12
Nb   2.630082E-13
Mo   5.495571E-13
Ru   2.754026E-13
Rh   2.630108E-14
Pd   1.862017E-13
Ag   3.311272E-14
Cd   4.073501E-13
In   3.388671E-14
Sn   9.771173E-13
Sb   5.752752E-14
Te   7.415251E-13
I    1.121976E-13
Xe   9.551020E-13
Cs   5.494200E-14
Ba   5.494545E-12
La   4.167886E-13
Ce   1.698291E-12
Pr   1.513540E-13
Nd   9.331592E-13
Sm   2.138080E-13
Eu   2.137761E-14
Gd   1.621453E-13
Tb   1.778508E-14
Dy   1.659685E-13
Ho   2.511927E-14
Er   1.412474E-13
Tm   1.659265E-14
Yb   2.290719E-13
Lu   2.187891E-14
Hf   3.311097E-13
Ta   2.754310E-14
W    3.311395E-13
Re   3.388999E-14
Os   3.162421E-13
Ir   9.771377E-14
Pt   3.388690E-13
Au   6.309337E-14
Hg   9.119440E-13
Tl   7.412839E-13
Pb   3.020083E-10
Bi   9.550277E-12
