H    1.000000E+00
He   3.715186E-04
C    7.763813E-03
N    1.412573E-05
O    1.349021E-04
F    8.128673E-07
Ne   5.754142E-05
Na   6.310312E-07
Mg   4.570351E-06
Al   2.818870E-08
Si   2.630320E-07
P    2.238376E-08
S    8.126722E-08
Cl   1.380263E-09
Ar   1.148206E-08
K    7.582467E-10
Ca   9.998583E-09
Sc   2.817525E-11
Ti   5.247840E-10
V    2.344087E-11
Cr   6.607420E-10
Mn   2.630000E-10
Fe   7.412577E-08
Co   2.041647E-09
Ni   7.943818E-09
Cu   8.915093E-10
Zn   4.898084E-10
Ga   5.011257E-11
Ge   2.041836E-10
As   6.308744E-12
Se   9.121102E-11
Br   1.148032E-11
Kr   9.770837E-11
Rb   2.951000E-11
Sr   3.801990E-11
Y    1.023413E-11
Zr   2.511595E-11
Nb   1.905326E-12
Mo   3.630888E-12
Ru   1.412434E-12
Rh   8.911968E-14
Pd   9.549565E-13
Ag   1.122005E-13
Cd   1.861949E-12
In   1.230352E-13
Sn   5.494734E-12
Sb   2.883206E-13
Te   3.091191E-12
I    2.754125E-13
Xe   4.571406E-12
Cs   2.041289E-13
Ba   3.630210E-11
La   2.691013E-12
Ce   1.122050E-11
Pr   9.119979E-13
Nd   5.622840E-12
Sm   1.412615E-12
Eu   1.071419E-13
Gd   1.046898E-12
Tb   1.023424E-13
Dy   1.071583E-12
Ho   1.479132E-13
Er   9.549499E-13
Tm   9.998063E-14
Yb   1.698134E-12
Lu   1.548908E-13
Hf   2.630098E-12
Ta   2.138025E-13
W    2.630334E-12
Re   1.950165E-13
Os   1.949933E-12
Ir   3.089981E-13
Pt   1.778410E-12
Au   3.162159E-13
Hg   5.888005E-12
Tl   3.548008E-12
Pb   2.630383E-09
Bi   1.071559E-10
