name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-1,0,0.68641
C13,6,13,-1,0,0.00022003
C14,6,14,-1,0,2.6306e-06
N13,7,13,-1,0,1.086e-12
N14,7,14,-1,0,0.012597
N15,7,15,-1,0,3.4075e-06
N16,7,16,-1,0,7.4866e-29
O15,8,15,-1,0,1.9929e-16
O16,8,16,-1,0,2.7024
O17,8,17,-1,0,2.384e-05
O18,8,18,-1,0,0.00017531
O19,8,19,-1,0,5.7175e-22
F17,0,17,-1,0,2.5035999999999997e-21
F18,0,18,-1,0,1.135e-07
F19,0,19,-1,0,2.5474e-06
F20,0,20,-1,0,2.1584e-23
Ne20,10,20,-1,0,0.463
Ne21,10,21,-1,0,0.00045601
Ne22,10,22,-1,0,0.012567
Ne23,10,23,-1,0,5.1346e-15
Na21,11,21,-1,0,6.9519e-15
Na22,11,22,-1,0,5.6609e-06
Na23,11,23,-1,0,0.0056433
Na24,11,24,-1,0,3.5092e-06
Mg23,12,23,-1,0,3.3553e-15
Mg24,12,24,-1,0,0.082389
Mg25,12,25,-1,0,0.0046964
Mg26,12,26,-1,0,0.0052251
Mg27,12,27,-1,0,2.3844e-13
Al25,13,25,-1,0,8.2247e-18
Al26,13,26,-1,0,0.00015002
Al27,13,27,-1,0,0.0066054
Al28,13,28,-1,0,3.422e-14
Si27,14,27,-1,0,8.7827e-19
Si28,14,28,-1,0,0.17622
Si29,14,29,-1,0,0.0025183
Si30,14,30,-1,0,0.0026172
Si31,14,31,-1,0,2.4224e-08
Si32,14,32,-1,0,6.3547e-09
P29,15,29,-1,0,4.7451000000000004e-20
P30,15,30,-1,0,1.6198e-12
P31,15,31,-1,0,0.00096922
P32,15,32,-1,0,9.9307e-07
P33,15,33,-1,0,3.0166e-07
P34,15,34,-1,0,4.1266e-23
S31,16,31,-1,0,9.3496e-23
S32,16,32,-1,0,0.051928
S33,16,33,-1,0,0.00064323
S34,16,34,-1,0,0.002694
S35,16,35,-1,0,9.3766e-07
S36,16,36,-1,0,1.1345e-06
S37,16,37,-1,0,6.067800000000001e-19
Cl33,17,33,-1,0,1.4085e-23
Cl34,17,34,-1,0,2.1911e-26
Cl35,17,35,-1,0,0.00026121
Cl36,17,36,-1,0,1.3221e-06
Cl37,17,37,-1,0,2.182e-05
Cl38,17,38,-1,0,4.6898e-12
Ar36,18,36,-1,0,0.0072363
Ar37,18,37,-1,0,3.5456e-05
Ar38,18,38,-1,0,0.0011367
Ar39,18,39,-1,0,5.8407e-07
Ar40,18,40,-1,0,2.5359e-07
Ar41,18,41,-1,0,6.0472e-11
K37,19,37,-1,0,3.4329e-33
K38,19,38,-1,0,1.6613e-13
K39,19,39,-1,0,0.0001024
K40,19,40,-1,0,6.2486e-07
K41,19,41,-1,0,1.1885e-06
K42,19,42,-1,0,3.1147e-08
Ca40,20,40,-1,0,0.0050418
Ca41,20,41,-1,0,7.9074e-06
Ca42,20,42,-1,0,3.665e-05
Ca43,20,43,-1,0,3.1621e-06
Ca44,20,44,-1,0,1.662e-05
Ca45,20,45,-1,0,9.5759e-07
Ca46,20,46,-1,0,2.6002e-07
Ca47,20,47,-1,0,6.5719e-09
Ca48,20,48,-1,0,6.5389e-07
Ca49,20,49,-1,0,1.1695e-17
Sc41,21,41,-1,0,9.413999999999999e-50
Sc42,21,42,-1,0,4.2668999999999995e-43
Sc43,21,43,-1,0,2.8434e-08
Sc44,21,44,-1,0,1.1562e-08
Sc45,21,45,-1,0,2.0809e-06
Sc46,21,46,-1,0,3.7465e-07
Sc47,21,47,-1,0,9.9173e-08
Sc48,21,48,-1,0,1.3244e-08
Sc49,21,49,-1,0,4.6344e-12
Ti44,22,44,-1,0,2.1056e-05
Ti45,22,45,-1,0,4.0143e-08
Ti46,22,46,-1,0,1.5568e-05
Ti47,22,47,-1,0,3.0302e-06
Ti48,22,48,-1,0,1.0621e-05
Ti49,22,49,-1,0,2.5293e-06
Ti50,22,50,-1,0,3.8807e-06
Ti51,22,51,-1,0,1.1508e-15
V45,23,45,-1,0,1.2533e-52
V46,23,46,-1,0,6.0806e-53
V47,23,47,-1,0,1.1808e-10
V48,23,48,-1,0,1.1054e-07
V49,23,49,-1,0,2.4089e-06
V50,23,50,-1,0,9.1653e-08
V51,23,51,-1,0,1.052e-06
V52,23,52,-1,0,4.0092e-16
Cr48,24,48,-1,0,6.0603e-05
Cr49,24,49,-1,0,4.091e-09
Cr50,24,50,-1,0,2.2655e-05
Cr51,24,51,-1,0,4.2526e-06
Cr52,24,52,-1,0,3.0786e-05
Cr53,24,53,-1,0,3.1923e-06
Cr54,24,54,-1,0,2.8348e-06
Cr55,24,55,-1,0,9.0545e-16
Mn50,25,50,-1,0,1.7858e-59
Mn51,25,51,-1,0,8.7815e-09
Mn52,25,52,-1,0,0.00012986
Mn53,25,53,-1,0,3.9439e-05
Mn54,25,54,-1,0,9.2469e-08
Mn55,25,55,-1,0,2.1149e-05
Mn56,25,56,-1,0,3.2865e-09
Mn57,25,57,-1,0,1.0346999999999998e-21
Fe52,26,52,-1,0,0.00038845
Fe53,26,53,-1,0,2.2275e-13
Fe54,26,54,-1,0,0.0010109
Fe55,26,55,-1,0,3.5782e-05
Fe56,26,56,-1,0,0.0022397
Fe57,26,57,-1,0,7.8439e-05
Fe58,26,58,-1,0,9.0633e-05
Fe59,26,59,-1,0,8.8941e-06
Fe60,26,60,-1,0,2.4581e-06
Fe61,26,61,-1,0,1.5539e-18
Co54,27,54,-1,0,1.7858e-59
Co55,27,55,-1,0,0.00012884
Co56,27,56,-1,0,1.5383e-06
Co57,27,57,-1,0,0.00011259
Co58,27,58,-1,0,4.5536e-07
Co59,27,59,-1,0,4.344e-05
Co60,27,60,-1,0,2.9151e-06
Co61,27,61,-1,0,3.6974e-08
Ni56,28,56,-1,0,0.07
Ni57,28,57,-1,0,0.0021047
Ni58,28,58,-1,0,0.0044797
Ni59,28,59,-1,0,0.00011173
Ni60,28,60,-1,0,0.0014929
Ni61,28,61,-1,0,5.696e-05
Ni62,28,62,-1,0,8.9269e-05
Ni63,28,63,-1,0,1.4404e-05
Ni64,28,64,-1,0,3.0752e-05
Ni65,28,65,-1,0,2.7906e-08
Cu57,29,57,-1,0,1.7858e-59
Cu58,29,58,-1,0,4.2152e-37
Cu59,29,59,-1,0,8.046799999999999e-21
Cu60,29,60,-1,0,3.1099e-08
Cu61,29,61,-1,0,2.8181e-05
Cu62,29,62,-1,0,3.7598e-07
Cu63,29,63,-1,0,1.6277e-05
Cu64,29,64,-1,0,1.1481e-06
Cu65,29,65,-1,0,2.3057e-05
Cu66,29,66,-1,0,7.9131e-14
Zn60,30,60,-1,0,3.8954e-23
Zn61,30,61,-1,0,1.8448e-23
Zn62,30,62,-1,0,0.00053012
Zn63,30,63,-1,0,1.6591e-09
Zn64,30,64,-1,0,2.3279e-05
Zn65,30,65,-1,0,3.5114e-06
Zn66,30,66,-1,0,3.522e-05
Zn67,30,67,-1,0,6.0934e-06
Zn68,30,68,-1,0,2.4198e-05
Zn69,30,69,-1,0,3.6621e-09
Zn70,30,70,-1,0,4.7476e-07
Zn71,30,71,-1,0,2.4612000000000002e-20
Ga62,31,62,-1,0,1.7858e-59
Ga63,31,63,-1,0,1.4068e-31
Ga64,31,64,-1,0,2.6486e-24
Ga65,31,65,-1,0,1.1692e-13
Ga66,31,66,-1,0,5.2037e-06
Ga67,31,67,-1,0,2.4376e-07
Ga68,31,68,-1,0,1.3658e-09
Ga69,31,69,-1,0,4.6282e-06
Ga70,31,70,-1,0,4.7236e-12
Ga71,31,71,-1,0,1.7082e-06
Ga72,31,72,-1,0,1.5434e-07
Ge64,32,64,-1,0,2.5364e-32
Ge65,32,65,-1,0,1.9566000000000002e-34
Ge66,32,66,-1,0,1.0219e-06
Ge67,32,67,-1,0,6.2038e-15
Ge68,32,68,-1,0,2.1171e-07
Ge69,32,69,-1,0,3.4763e-08
Ge70,32,70,-1,0,9.28e-06
Ge71,32,71,-1,0,1.038e-06
Ge72,32,72,-1,0,5.5216e-06
Ge73,32,73,-1,0,1.4999e-06
Ge74,32,74,-1,0,5.0483e-06
Ge75,32,75,-1,0,3.2439e-09
Ge76,32,76,-1,0,2.7553e-07
Ge77,32,77,-1,0,2.5887e-09
As71,33,71,-1,0,2.9027e-09
As72,33,72,-1,0,5.3984e-09
As73,33,73,-1,0,1.8621e-07
As74,33,74,-1,0,4.3625e-08
As75,33,75,-1,0,1.3541e-06
As76,33,76,-1,0,2.1131e-07
As77,33,77,-1,0,4.8719e-07
Se74,34,74,-1,0,8.1883e-07
Se75,34,75,-1,0,1.3935e-07
Se76,34,76,-1,0,2.404e-06
Se77,34,77,-1,0,3.6206e-07
Se78,34,78,-1,0,1.7309e-06
Se79,34,79,-1,0,4.0044e-07
Se80,34,80,-1,0,1.2621e-06
Se81,34,81,-1,0,6.6771e-14
Se82,34,82,-1,0,1.2767e-07
Se83,34,83,-1,0,4.9534e-15
Br75,35,75,-1,0,1.0322e-12
Br76,35,76,-1,0,5.4716e-10
Br77,35,77,-1,0,1.8734e-08
Br78,35,78,-1,0,7.6195e-15
Br79,35,79,-1,0,1.8862e-07
Br80,35,80,-1,0,3.7867e-12
Br81,35,81,-1,0,4.0736e-07
Br82,35,82,-1,0,4.1925e-08
Br83,35,83,-1,0,1.7912e-08
Kr78,36,78,-1,0,6.9546e-08
Kr79,36,79,-1,0,5.3246e-09
Kr80,36,80,-1,0,4.8152e-07
Kr81,36,81,-1,0,3.904e-08
Kr82,36,82,-1,0,5.3674e-07
Kr83,36,83,-1,0,3.0742e-07
Kr84,36,84,-1,0,9.7733e-07
Kr85,36,85,-1,0,1.9035e-07
Kr86,36,86,-1,0,2.9771e-07
Kr87,36,87,-1,0,7.279e-12
Rb79,37,79,-1,0,9.3703e-17
Rb80,37,80,-1,0,3.4003e-22
Rb81,37,81,-1,0,4.1934e-11
Rb82,37,82,-1,0,6.8383e-11
Rb83,37,83,-1,0,8.9466e-09
Rb84,37,84,-1,0,1.5378e-09
Rb85,37,85,-1,0,1.8201e-07
Rb86,37,86,-1,0,5.8743e-08
Rb87,37,87,-1,0,2.9141e-07
Rb88,37,88,-1,0,3.5133e-15
Sr84,38,84,-1,0,6.5139e-08
Sr85,38,85,-1,0,3.3646e-09
Sr86,38,86,-1,0,2.1544e-07
Sr87,38,87,-1,0,1.1629e-07
Sr88,38,88,-1,0,7.9555e-07
Sr89,38,89,-1,0,3.891e-08
Sr90,38,90,-1,0,1.0553e-08
Sr91,38,91,-1,0,1.753e-10
Y85,39,85,-1,0,1.2058e-13
Y86,39,86,-1,0,1.5927e-12
Y87,39,87,-1,0,2.6312e-10
Y88,39,88,-1,0,5.222e-10
Y89,39,89,-1,0,1.4131e-07
Y90,39,90,-1,0,2.6806e-09
Y91,39,91,-1,0,1.0774e-08
Zr90,40,90,-1,0,1.1419e-07
Zr91,40,91,-1,0,1.7614e-08
Zr92,40,92,-1,0,2.807e-08
Zr93,40,93,-1,0,6.4655e-09
Zr94,40,94,-1,0,2.0502e-08
Zr95,40,95,-1,0,2.7684e-09
Zr96,40,96,-1,0,3.5856e-09
Zr97,40,97,-1,0,2.9771e-11
Nb91,41,91,-1,0,2.4551e-10
Nb92,41,92,-1,0,3.7068e-11
Nb93,41,93,-1,0,3.4406e-09
Nb94,41,94,-1,0,2.6085e-11
Nb95,41,95,-1,0,8.4893e-11
Nb96,41,96,-1,0,1.479e-11
Nb97,41,97,-1,0,2.803e-12
Mo92,42,92,-1,0,2.7921e-09
Mo93,42,93,-1,0,8.2364e-11
Mo94,42,94,-1,0,2.0282e-09
Mo95,42,95,-1,0,1.7346e-09
Mo96,42,96,-1,0,4.3018e-09
Mo97,42,97,-1,0,1.3632e-09
Mo98,42,98,-1,0,3.902e-09
Xe132,53,132,-1,0,1.1674e-08
Xe133,53,133,-1,0,5.971e-10
Xe134,53,134,-1,0,4.514e-09
Xe135,53,135,-1,0,4.9611e-11
Cs133,54,133,-1,0,2.3492e-09
Cs134,54,134,-1,0,7.9908e-11
Cs135,54,135,-1,0,5.2869e-10
Cs136,54,136,-1,0,2.0995e-10
Cs137,54,137,-1,0,8.4076e-10
Cs138,54,138,-1,0,2.0678e-18
Ba134,55,134,-1,0,1.7334e-09
Ba135,55,135,-1,0,1.8537e-09
Ba136,55,136,-1,0,4.7712e-09
Ba137,55,137,-1,0,4.766e-09
Ba138,55,138,-1,0,3.7255e-08
Ba139,55,139,-1,0,6.1118e-14
La138,56,138,-1,0,2.7301e-12
La139,56,139,-1,0,4.3925e-09
La140,56,140,-1,0,9.4694e-12
Ce140,57,140,-1,0,9.7854e-09
Ce141,57,141,-1,0,2.5732e-10
Pr141,58,141,-1,0,1.2185e-09
Pr142,58,142,-1,0,3.1582e-11
Nd142,59,142,-1,0,2.6574e-09
Nd143,59,143,-1,0,6.4167e-10
Nd144,59,144,-1,0,1.4631e-09
Hg202,78,202,-1,0,1.7445e-09
Hg203,78,203,-1,0,5.1205e-11
Hg204,78,204,-1,0,2.9405e-10
Hg205,78,205,-1,0,4.0692e-22
Tl203,79,203,-1,0,9.3224e-10
Tl204,79,204,-1,0,6.4693e-11
Tl205,79,205,-1,0,1.9081e-09
Tl206,79,206,-1,0,9.3913e-19
Pb204,80,204,-1,0,7.0436e-10
Pb205,80,205,-1,0,1.4308e-10
Pb206,80,206,-1,0,4.5511e-09
Pb207,80,207,-1,0,4.77e-09
Pb208,80,208,-1,0,1.2655e-08
Pb209,80,209,-1,0,2.7232e-16
Bi208,81,208,-1,0,7.8907e-11
Bi209,81,209,-1,0,1.4396e-09
