name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-3,300,0.42511
C13,6,13,-3,300,0.00024711
C14,6,14,-3,300,0.0018523
N13,7,13,-3,300,6.4803e-13
N14,7,14,-3,300,0.15034
N15,7,15,-3,300,0.00080953
N16,7,16,-3,300,4.6065e-25
O15,8,15,-3,300,1.7107e-16
O16,8,16,-3,300,1.8179
O17,8,17,-3,300,0.00026885
O18,8,18,-3,300,0.069459
O19,8,19,-3,300,2.5030000000000003e-19
F17,0,17,-3,300,1.3033e-17
F18,0,18,-3,300,3.3496e-06
F19,0,19,-3,300,5.101e-05
F20,0,20,-3,300,2.5276000000000002e-20
Ne20,10,20,-3,300,0.053706
Ne21,10,21,-3,300,0.00084796
Ne22,10,22,-3,300,0.062599
Ne23,10,23,-3,300,5.9328e-14
Na21,11,21,-3,300,4.7412e-15
Na22,11,22,-3,300,3.1781e-07
Na23,11,23,-3,300,0.0013181
Na24,11,24,-3,300,8.763e-06
Mg23,12,23,-3,300,8.947e-15
Mg24,12,24,-3,300,0.015015
Mg25,12,25,-3,300,0.0048385
Mg26,12,26,-3,300,0.0078148
Mg27,12,27,-3,300,1.008e-11
Al25,13,25,-3,300,5.2153e-18
Al26,13,26,-3,300,3.4904e-05
Al27,13,27,-3,300,0.0022706
Al28,13,28,-3,300,2.2916e-13
Si27,14,27,-3,300,1.1141000000000002e-19
Si28,14,28,-3,300,0.20649
Si29,14,29,-3,300,0.0028795
Si30,14,30,-3,300,0.0043489
Si31,14,31,-3,300,1.2037e-07
Si32,14,32,-3,300,3.511e-08
P29,15,29,-3,300,1.9576e-20
P30,15,30,-3,300,1.5271e-14
P31,15,31,-3,300,0.0012436
P32,15,32,-3,300,1.8174e-06
P33,15,33,-3,300,1.4996e-06
P34,15,34,-3,300,9.1382e-20
S31,16,31,-3,300,1.8584e-26
S32,16,32,-3,300,0.10727
S33,16,33,-3,300,0.00085485
S34,16,34,-3,300,0.0068214
S35,16,35,-3,300,8.4225e-06
S36,16,36,-3,300,1.4295e-05
S37,16,37,-3,300,2.2174e-19
Cl33,17,33,-3,300,1.286e-25
Cl34,17,34,-3,300,3.6468e-27
Cl35,17,35,-3,300,0.00075687
Cl36,17,36,-3,300,7.9592e-06
Cl37,17,37,-3,300,2.9221e-05
Cl38,17,38,-3,300,2.153e-11
Ar36,18,36,-3,300,0.018544
Ar37,18,37,-3,300,7.7294e-05
Ar38,18,38,-3,300,0.0061242
Ar39,18,39,-3,300,1.822e-05
Ar40,18,40,-3,300,8.2789e-06
Ar41,18,41,-3,300,6.6007e-09
K37,19,37,-3,300,4.3248e-35
K38,19,38,-3,300,1.6197e-18
K39,19,39,-3,300,0.001182
K40,19,40,-3,300,2.2582e-05
K41,19,41,-3,300,8.0546e-06
K42,19,42,-3,300,9.1904e-07
Ca40,20,40,-3,300,0.014846
Ca41,20,41,-3,300,5.7489e-05
Ca42,20,42,-3,300,0.00025286
Ca43,20,43,-3,300,1.6008e-05
Ca44,20,44,-3,300,2.0572e-05
Ca45,20,45,-3,300,1.1924e-06
Ca46,20,46,-3,300,4.438e-07
Ca47,20,47,-3,300,1.2299e-08
