name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-2,300,0.18516
C13,6,13,-2,300,7.4478e-05
C14,6,14,-2,300,0.00064366
N13,7,13,-2,300,2.6564e-13
N14,7,14,-2,300,0.064684
N15,7,15,-2,300,0.00066574
N16,7,16,-2,300,5.3186e-29
O15,8,15,-2,300,4.1074e-17
O16,8,16,-2,300,1.5982
O17,8,17,-2,300,0.00019282
O18,8,18,-2,300,0.085216
O19,8,19,-2,300,1.2042999999999999e-21
F17,0,17,-2,300,1.3899e-17
F18,0,18,-2,300,5.8807e-06
F19,0,19,-2,300,5.0041e-05
F20,0,20,-2,300,2.1418e-23
Ne20,10,20,-2,300,0.065029
Ne21,10,21,-2,300,0.00066661
Ne22,10,22,-2,300,0.098145
Ne23,10,23,-2,300,4.8612e-14
Na21,11,21,-2,300,6.3526e-16
Na22,11,22,-2,300,1.2392e-07
Na23,11,23,-2,300,0.001231
Na24,11,24,-2,300,4.8762e-09
Mg23,12,23,-2,300,3.1041e-14
Mg24,12,24,-2,300,0.010635
Mg25,12,25,-2,300,0.018917
Mg26,12,26,-2,300,0.044782
Mg27,12,27,-2,300,7.7259e-11
Al25,13,25,-2,300,1.0404e-18
Al26,13,26,-2,300,1.79e-05
Al27,13,27,-2,300,0.00093723
Al28,13,28,-2,300,1.6413e-12
Si27,14,27,-2,300,2.1963e-18
Si28,14,28,-2,300,0.42532
Si29,14,29,-2,300,0.0010869
Si30,14,30,-2,300,0.0003422
Si31,14,31,-2,300,1.2663e-09
Si32,14,32,-2,300,2.8007e-10
P29,15,29,-2,300,1.5717e-20
P30,15,30,-2,300,8.2183e-14
P31,15,31,-2,300,0.0013249
P32,15,32,-2,300,1.0323e-06
P33,15,33,-2,300,4.7256e-07
P34,15,34,-2,300,6.2559e-22
S31,16,31,-2,300,2.6487e-24
S32,16,32,-2,300,0.34554
S33,16,33,-2,300,0.0014353
S34,16,34,-2,300,0.0097887
S35,16,35,-2,300,1.6651e-06
S36,16,36,-2,300,4.8917e-07
S37,16,37,-2,300,3.6634000000000005e-19
Cl33,17,33,-2,300,6.6736e-26
Cl34,17,34,-2,300,3.9886e-26
Cl35,17,35,-2,300,0.0014385
Cl36,17,36,-2,300,1.3861e-05
Cl37,17,37,-2,300,1.3473e-05
Cl38,17,38,-2,300,1.3617e-13
Ar36,18,36,-2,300,0.078665
Ar37,18,37,-2,300,0.000442
Ar38,18,38,-2,300,0.021706
Ar39,18,39,-2,300,2.6093e-06
Ar40,18,40,-2,300,6.7668e-08
Ar41,18,41,-2,300,8.5975e-14
K37,19,37,-2,300,5.8443e-36
K38,19,38,-2,300,9.1799e-20
K39,19,39,-2,300,0.0028866
K40,19,40,-2,300,3.5975e-06
K41,19,41,-2,300,6.5971e-07
K42,19,42,-2,300,6.7979e-10
Ca40,20,40,-2,300,0.086859
Ca41,20,41,-2,300,0.00030713
Ca42,20,42,-2,300,0.00098296
Ca43,20,43,-2,300,3.5743e-06
Ca44,20,44,-2,300,1.4759e-06
Ca45,20,45,-2,300,7.5554e-09
Ca46,20,46,-2,300,2.0201e-09
Ca47,20,47,-2,300,3.4771e-11
Ca48,20,48,-2,300,3.2838e-08
Ca49,20,49,-2,300,3.6346e-18
Sc41,21,41,-2,300,7.5343e-51
Sc42,21,42,-2,300,5.064e-42
Sc43,21,43,-2,300,1.5456e-07
Sc44,21,44,-2,300,1.8569e-07
Sc45,21,45,-2,300,3.7046e-06
Sc46,21,46,-2,300,7.5306e-09
Sc47,21,47,-2,300,1.0973e-09
Sc48,21,48,-2,300,9.0319e-12
Sc49,21,49,-2,300,2.0227e-15
Ti44,22,44,-2,300,5.8712e-05
Ti45,22,45,-2,300,8.7912e-07
Ti46,22,46,-2,300,0.00063969
Ti47,22,47,-2,300,1.0788e-05
Ti48,22,48,-2,300,2.1007e-06
Ti49,22,49,-2,300,2.4853e-07
Ti50,22,50,-2,300,1.4177e-06
Ti51,22,51,-2,300,6.0055e-15
V45,23,45,-2,300,1.3142000000000002e-54
V46,23,46,-2,300,2.5210999999999998e-58
V47,23,47,-2,300,4.2082e-10
V48,23,48,-2,300,1.8753e-06
V49,23,49,-2,300,1.095e-05
V50,23,50,-2,300,5.4299e-08
V51,23,51,-2,300,6.4446e-07
V52,23,52,-2,300,2.0883e-15
Cr48,24,48,-2,300,8.8924e-05
Cr49,24,49,-2,300,1.7367e-08
Cr50,24,50,-2,300,0.0010184
Cr51,24,51,-2,300,5.8687e-05
Cr52,24,52,-2,300,0.00027296
Cr53,24,53,-2,300,8.3081e-07
Cr54,24,54,-2,300,6.9087e-07
Cr55,24,55,-2,300,3.3902e-15
Mn50,25,50,-2,300,1.1269e-59
Mn51,25,51,-2,300,4.0788e-08
Mn52,25,52,-2,300,0.00019489
Mn53,25,53,-2,300,0.00024724
Mn54,25,54,-2,300,3.555e-06
Mn55,25,55,-2,300,3.129e-06
Mn56,25,56,-2,300,3.2511e-10
Mn57,25,57,-2,300,1.0368e-20
Fe52,26,52,-2,300,0.00057458
Fe53,26,53,-2,300,3.4524e-18
Fe54,26,54,-2,300,0.026293
Fe55,26,55,-2,300,0.0011895
Fe56,26,56,-2,300,0.0033625
Fe57,26,57,-2,300,9.7503e-06
Fe58,26,58,-2,300,2.2775e-06
Fe59,26,59,-2,300,1.8225e-08
Fe60,26,60,-2,300,3.7615e-09
Fe61,26,61,-2,300,2.5619e-19
Co54,27,54,-2,300,1.1269e-59
Co55,27,55,-2,300,0.0004878
Co56,27,56,-2,300,1.1194e-05
Co57,27,57,-2,300,0.00026254
Co58,27,58,-2,300,2.1079e-06
Co59,27,59,-2,300,1.742e-06
Co60,27,60,-2,300,1.6846e-08
Co61,27,61,-2,300,5.4195e-13
Ni56,28,56,-2,300,0.07
Ni57,28,57,-2,300,0.002495
Ni58,28,58,-2,300,0.0064954
Ni59,28,59,-2,300,0.0001776
Ni60,28,60,-2,300,0.0013386
Ni61,28,61,-2,300,3.9516e-05
Ni62,28,62,-2,300,1.2494e-05
Ni63,28,63,-2,300,7.8281e-08
Ni64,28,64,-2,300,8.9895e-07
Ni65,28,65,-2,300,2.8655e-12
Cu57,29,57,-2,300,1.1269e-59
Cu58,29,58,-2,300,6.6144e-47
Cu59,29,59,-2,300,7.6272e-22
Cu60,29,60,-2,300,2.6704e-08
Cu61,29,61,-2,300,3.0557e-05
Cu62,29,62,-2,300,3.9512e-07
Cu63,29,63,-2,300,1.1036e-06
Cu64,29,64,-2,300,1.8034e-09
Cu65,29,65,-2,300,6.475e-07
Cu66,29,66,-2,300,1.1157e-14
Zn60,30,60,-2,300,9.4561e-25
Zn61,30,61,-2,300,4.6143e-30
Zn62,30,62,-2,300,0.00061488
Zn63,30,63,-2,300,1.0412e-09
Zn64,30,64,-2,300,5.188e-06
Zn65,30,65,-2,300,6.2163e-07
Zn66,30,66,-2,300,2.9643e-06
Zn67,30,67,-2,300,1.3293e-07
Zn68,30,68,-2,300,9.1909e-07
Zn69,30,69,-2,300,1.6433e-12
Zn70,30,70,-2,300,1.0539e-09
Zn71,30,71,-2,300,2.6923999999999996e-21
Ga62,31,62,-2,300,1.1269e-59
Ga63,31,63,-2,300,7.9364e-37
Ga64,31,64,-2,300,3.7313e-33
Ga65,31,65,-2,300,1.3492e-13
Ga66,31,66,-2,300,5.9845e-06
Ga67,31,67,-2,300,2.4084e-08
Ga68,31,68,-2,300,9.6303e-13
Ga69,31,69,-2,300,1.5113e-07
Ga70,31,70,-2,300,1.2443e-13
Ga71,31,71,-2,300,1.5198e-07
Ga72,31,72,-2,300,2.879e-11
Ge64,32,64,-2,300,5.3891000000000003e-45
Ge65,32,65,-2,300,2.0345e-44
Ge66,32,66,-2,300,1.1743e-06
Ge67,32,67,-2,300,5.8997e-15
Ge68,32,68,-2,300,5.5342e-09
Ge69,32,69,-2,300,1.1854e-11
Ge70,32,70,-2,300,2.5662e-07
Ge71,32,71,-2,300,5.973e-09
Ge72,32,72,-2,300,2.9492e-07
Ge73,32,73,-2,300,8.1569e-08
Ge74,32,74,-2,300,5.3857e-07
Ge75,32,75,-2,300,2.247e-12
Ge76,32,76,-2,300,1.7268e-09
Ge77,32,77,-2,300,2.3127e-16
As71,33,71,-2,300,5.7452e-13
As72,33,72,-2,300,1.1026e-13
As73,33,73,-2,300,1.2597e-10
As74,33,74,-2,300,2.943e-12
As75,33,75,-2,300,5.5607e-08
As76,33,76,-2,300,3.6099e-11
As77,33,77,-2,300,5.6691e-12
Se74,34,74,-2,300,9.6638e-09
Se75,34,75,-2,300,2.8722e-10
Se76,34,76,-2,300,1.4346e-07
Se77,34,77,-2,300,5.1696e-08
Se78,34,78,-2,300,3.4655e-07
Se79,34,79,-2,300,2.7364e-08
Se80,34,80,-2,300,7.7822e-08
Se81,34,81,-2,300,5.8936e-16
Se82,34,82,-2,300,1.0631e-09
Se83,34,83,-2,300,2.6994000000000003e-19
Br75,35,75,-2,300,4.6363e-15
Br76,35,76,-2,300,1.366e-13
Br77,35,77,-2,300,4.467e-11
Br78,35,78,-2,300,1.4168000000000002e-19
Br79,35,79,-2,300,1.9543e-08
Br80,35,80,-2,300,8.4175e-14
Br81,35,81,-2,300,1.7771e-08
Br82,35,82,-2,300,2.5459e-11
Br83,35,83,-2,300,1.6316e-13
Kr78,36,78,-2,300,4.4516e-09
Kr79,36,79,-2,300,1.9969e-10
Kr80,36,80,-2,300,7.2715e-08
Kr81,36,81,-2,300,2.3782e-08
Kr82,36,82,-2,300,2.5694e-07
Kr83,36,83,-2,300,8.1047e-08
