name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-1,0,0.40517
C13,6,13,-1,0,0.00018426
C14,6,14,-1,0,8.7757e-07
N13,7,13,-1,0,6.9899e-13
N14,7,14,-1,0,0.010893
N15,7,15,-1,0,1.7626e-06
N16,7,16,-1,0,6.325100000000001e-30
O15,8,15,-1,0,1.512e-15
O16,8,16,-1,0,1.3348
O17,8,17,-1,0,1.8852e-05
O18,8,18,-1,0,0.0011235
O19,8,19,-1,0,2.7035999999999997e-22
F17,0,17,-1,0,9.3491e-24
F18,0,18,-1,0,1.4444e-08
F19,0,19,-1,0,6.4198e-07
F20,0,20,-1,0,2.2586999999999996e-21
Ne20,10,20,-1,0,0.46879
Ne21,10,21,-1,0,0.00020771
Ne22,10,22,-1,0,0.0091788
Ne23,10,23,-1,0,1.8069e-16
Na21,11,21,-1,0,1.4154e-15
Na22,11,22,-1,0,2.287e-06
Na23,11,23,-1,0,0.0037503
Na24,11,24,-1,0,5.2288e-07
Mg23,12,23,-1,0,8.199e-14
Mg24,12,24,-1,0,0.11039
Mg25,12,25,-1,0,0.0042196
Mg26,12,26,-1,0,0.0050114
Mg27,12,27,-1,0,7.1668e-12
Al25,13,25,-1,0,3.6082e-18
Al26,13,26,-1,0,7.109e-05
Al27,13,27,-1,0,0.0070799
Al28,13,28,-1,0,3.1343e-11
Si27,14,27,-1,0,3.558e-14
Si28,14,28,-1,0,0.11029
Si29,14,29,-1,0,0.0019923
Si30,14,30,-1,0,0.0024792
Si31,14,31,-1,0,1.4179e-08
Si32,14,32,-1,0,2.3494e-09
P29,15,29,-1,0,1.0671e-20
P30,15,30,-1,0,3.0715e-11
P31,15,31,-1,0,0.00059295
P32,15,32,-1,0,6.4701e-07
P33,15,33,-1,0,2.2323e-07
P34,15,34,-1,0,2.5548e-19
S31,16,31,-1,0,2.1877e-17
S32,16,32,-1,0,0.02891
S33,16,33,-1,0,0.00029385
S34,16,34,-1,0,0.0012625
S35,16,35,-1,0,3.3193e-07
S36,16,36,-1,0,6.0549e-07
S37,16,37,-1,0,1.2676e-17
Cl33,17,33,-1,0,7.126600000000001e-25
Cl34,17,34,-1,0,3.6235e-22
Cl35,17,35,-1,0,0.00010264
Cl36,17,36,-1,0,6.9468e-07
Cl37,17,37,-1,0,1.3375e-05
Cl38,17,38,-1,0,3.8549e-12
Ar36,18,36,-1,0,0.0044968
Ar37,18,37,-1,0,1.3691e-05
Ar38,18,38,-1,0,0.00048988
Ar39,18,39,-1,0,3.261e-07
Ar40,18,40,-1,0,1.6257e-07
Ar41,18,41,-1,0,7.3797e-12
K37,19,37,-1,0,2.1744000000000002e-34
K38,19,38,-1,0,9.0999e-14
K39,19,39,-1,0,5.155e-05
K40,19,40,-1,0,3.0481e-07
K41,19,41,-1,0,7.5542e-07
K42,19,42,-1,0,3.0377e-09
Ca40,20,40,-1,0,0.0035411
Ca41,20,41,-1,0,4.7371e-06
Ca42,20,42,-1,0,1.8475e-05
Ca43,20,43,-1,0,2.0811e-06
Ca44,20,44,-1,0,9.8956e-06
Ca45,20,45,-1,0,1.908e-07
Ca46,20,46,-1,0,4.0484e-08
Ca47,20,47,-1,0,1.6522e-10
Ca48,20,48,-1,0,5.5529e-07
Ca49,20,49,-1,0,4.7246e-17
Sc41,21,41,-1,0,3.1675999999999996e-50
Sc42,21,42,-1,0,1.0024e-39
Sc43,21,43,-1,0,3.2152e-08
Sc44,21,44,-1,0,5.6511e-09
Sc45,21,45,-1,0,1.0641e-06
Sc46,21,46,-1,0,8.1541e-08
Sc47,21,47,-1,0,5.8061e-09
Sc48,21,48,-1,0,1.3232e-09
Sc49,21,49,-1,0,6.8529e-13
Ti44,22,44,-1,0,2.0748e-05
Ti45,22,45,-1,0,2.7875e-08
Ti46,22,46,-1,0,9.5079e-06
Ti47,22,47,-1,0,1.7688e-06
Ti48,22,48,-1,0,8.0063e-06
Ti49,22,49,-1,0,1.1201e-06
Ti50,22,50,-1,0,1.6223e-06
Ti51,22,51,-1,0,2.7023e-15
V45,23,45,-1,0,2.2606e-47
V46,23,46,-1,0,7.9941e-47
V47,23,47,-1,0,1.1411e-10
V48,23,48,-1,0,5.3987e-08
V49,23,49,-1,0,2.5389e-06
V50,23,50,-1,0,2.4805e-08
V51,23,51,-1,0,6.7422e-07
V52,23,52,-1,0,4.0377e-15
Cr48,24,48,-1,0,6.0969e-05
Cr49,24,49,-1,0,5.0364e-09
Cr50,24,50,-1,0,2.5681e-05
Cr51,24,51,-1,0,5.7293e-06
Cr52,24,52,-1,0,2.6562e-05
Cr53,24,53,-1,0,2.7165e-06
Cr54,24,54,-1,0,1.9574e-06
