name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-1,0,0.00075464
C13,6,13,-1,0,9.1448e-06
C14,6,14,-1,0,0.0
N13,7,13,-1,0,0.0
N14,7,14,-1,0,0.00011982
N15,7,15,-1,0,2.9466e-07
N16,7,16,-1,0,0.0
O15,8,15,-1,0,2.8397e-34
O16,8,16,-1,0,0.0035195
O17,8,17,-1,0,1.4206e-06
O18,8,18,-1,0,7.9377e-06
O19,8,19,-1,0,0.0
F17,0,17,-1,0,0.0
F18,0,18,-1,0,0.0
F19,0,19,-1,0,8.7528e-08
F20,0,20,-1,0,0.0
Ne20,10,20,-1,0,0.00020074
Ne21,10,21,-1,0,5.0528e-07
Ne22,10,22,-1,0,1.6237e-05
Ne23,10,23,-1,0,0.0
Na21,11,21,-1,0,0.0
Na22,11,22,-1,0,0.0
Na23,11,23,-1,0,5.0713e-06
Na24,11,24,-1,0,0.0
Mg23,12,23,-1,0,0.0
Mg24,12,24,-1,0,0.00017029
Mg25,12,25,-1,0,2.2457e-05
Mg26,12,26,-1,0,2.5713e-05
Mg27,12,27,-1,0,0.0
Al25,13,25,-1,0,0.0
Al26,13,26,-1,0,5.463499999999999e-32
Al27,13,27,-1,0,9.6551e-06
Al28,13,28,-1,0,0.0
Si27,14,27,-1,0,0.0
Si28,14,28,-1,0,0.00027253
Si29,14,29,-1,0,1.4333e-05
Si30,14,30,-1,0,9.7742e-06
Si31,14,31,-1,0,0.0
Si32,14,32,-1,0,0.0
P29,15,29,-1,0,0.0
P30,15,30,-1,0,0.0
P31,15,31,-1,0,1.011e-06
P32,15,32,-1,0,0.0
P33,15,33,-1,0,0.0
P34,15,34,-1,0,0.0
S31,16,31,-1,0,0.0
S32,16,32,-1,0,0.00011375
S33,16,33,-1,0,9.3913e-07
S34,16,34,-1,0,5.4617e-06
S35,16,35,-1,0,0.0
S36,16,36,-1,0,2.696e-08
S37,16,37,-1,0,0.0
Cl33,17,33,-1,0,0.0
Cl34,17,34,-1,0,0.0
Cl35,17,35,-1,0,1.0642e-06
Cl36,17,36,-1,0,2.2814999999999998e-38
Cl37,17,37,-1,0,3.5956e-07
Cl38,17,38,-1,0,0.0
Ar36,18,36,-1,0,2.1729e-05
Ar37,18,37,-1,0,0.0
Ar38,18,38,-1,0,4.1702e-06
Ar39,18,39,-1,0,0.0
Ar40,18,40,-1,0,7.0208e-09
Ar41,18,41,-1,0,0.0
K37,19,37,-1,0,0.0
K38,19,38,-1,0,0.0
K39,19,39,-1,0,4.938e-07
K40,19,40,-1,0,7.9774e-10
K41,19,41,-1,0,3.7463e-08
K42,19,42,-1,0,0.0
Ca40,20,40,-1,0,2.4096e-05
Ca41,20,41,-1,0,4.3193e-30
Ca42,20,42,-1,0,1.6887e-07
Ca43,20,43,-1,0,3.6074e-08
Ca44,20,44,-1,0,5.7038e-07
Ca45,20,45,-1,0,0.0
Ca46,20,46,-1,0,1.1434e-09
Ca47,20,47,-1,0,0.0
Ca48,20,48,-1,0,5.5779e-08
