name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-3,0,0.16522
C13,6,13,-3,0,9.2665e-07
C14,6,14,-3,0,5.6931e-10
N13,7,13,-3,0,7.2848e-12
N14,7,14,-3,0,0.00010171
N15,7,15,-3,0,1.5796e-07
N16,7,16,-3,0,2.0815e-32
O15,8,15,-3,0,1.5956e-14
O16,8,16,-3,0,0.29046
O17,8,17,-3,0,1.2309e-06
O18,8,18,-3,0,7.773e-06
O19,8,19,-3,0,3.74e-27
F17,0,17,-3,0,1.9056000000000002e-25
F18,0,18,-3,0,2.0863e-09
F19,0,19,-3,0,2.9793e-09
F20,0,20,-3,0,3.5742e-28
Ne20,10,20,-3,0,0.01273
Ne21,10,21,-3,0,1.0107e-06
Ne22,10,22,-3,0,3.0246e-05
Ne23,10,23,-3,0,1.0798000000000001e-19
Na21,11,21,-3,0,1.5201e-16
Na22,11,22,-3,0,1.7001e-07
Na23,11,23,-3,0,4.0176e-05
Na24,11,24,-3,0,6.5756e-11
Mg23,12,23,-3,0,3.4427e-16
Mg24,12,24,-3,0,0.01305
Mg25,12,25,-3,0,1.2333e-05
Mg26,12,26,-3,0,1.2388e-05
Mg27,12,27,-3,0,1.2409e-14
Al25,13,25,-3,0,5.5731e-20
Al26,13,26,-3,0,1.7353e-05
Al27,13,27,-3,0,0.00052998
Al28,13,28,-3,0,4.5231e-13
Si27,14,27,-3,0,2.2598e-17
Si28,14,28,-3,0,0.060951
Si29,14,29,-3,0,0.00031293
Si30,14,30,-3,0,0.00047762
Si31,14,31,-3,0,5.9162e-10
Si32,14,32,-3,0,1.0183e-11
P29,15,29,-3,0,5.6894e-22
P30,15,30,-3,0,3.8643e-12
P31,15,31,-3,0,0.00017165
P32,15,32,-3,0,5.208e-08
P33,15,33,-3,0,4.0116e-08
P34,15,34,-3,0,2.6769999999999997e-22
S31,16,31,-3,0,3.703499999999999e-21
S32,16,32,-3,0,0.020204
S33,16,33,-3,0,0.00012421
S34,16,34,-3,0,0.0005162
S35,16,35,-3,0,2.1285e-08
S36,16,36,-3,0,9.2242e-09
S37,16,37,-3,0,1.5199999999999999e-21
Cl33,17,33,-3,0,1.7569e-24
Cl34,17,34,-3,0,4.6376e-26
Cl35,17,35,-3,0,3.6474e-05
Cl36,17,36,-3,0,1.2519e-07
Cl37,17,37,-3,0,1.5215e-07
Cl38,17,38,-3,0,4.0318e-15
Ar36,18,36,-3,0,0.0036322
Ar37,18,37,-3,0,8.2444e-06
Ar38,18,38,-3,0,0.0002009
Ar39,18,39,-3,0,7.0747e-10
Ar40,18,40,-3,0,5.4969e-10
Ar41,18,41,-3,0,2.5697e-16
