name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-2,150,0.5578
C13,6,13,-2,150,0.00039204
C14,6,14,-2,150,0.0053982
N13,7,13,-2,150,3.1035e-12
N14,7,14,-2,150,0.094109
N15,7,15,-2,150,0.0014692
N16,7,16,-2,150,1.2616e-21
O15,8,15,-2,150,8.8786e-16
O16,8,16,-2,150,3.0446
O17,8,17,-2,150,0.00047616
O18,8,18,-2,150,0.060831
O19,8,19,-2,150,1.2721000000000001e-19
F17,0,17,-2,150,8.1384e-17
F18,0,18,-2,150,3.3577e-06
F19,0,19,-2,150,0.00017215
F20,0,20,-2,150,4.3942e-18
Ne20,10,20,-2,150,0.077654
Ne21,10,21,-2,150,0.00045894
Ne22,10,22,-2,150,0.038932
Ne23,10,23,-2,150,3.7931e-15
Na21,11,21,-2,150,1.8681e-14
Na22,11,22,-2,150,1.3645e-06
Na23,11,23,-2,150,0.00053306
Na24,11,24,-2,150,3.4592e-07
Mg23,12,23,-2,150,6.52e-15
Mg24,12,24,-2,150,0.04829
Mg25,12,25,-2,150,0.0015856
Mg26,12,26,-2,150,0.0014243
Mg27,12,27,-2,150,2.005e-13
Al25,13,25,-2,150,2.5411e-17
Al26,13,26,-2,150,7.9455e-05
Al27,13,27,-2,150,0.0024672
Al28,13,28,-2,150,5.8746e-14
Si27,14,27,-2,150,1.5919e-19
Si28,14,28,-2,150,0.20622
Si29,14,29,-2,150,0.001568
Si30,14,30,-2,150,0.0018156
Si31,14,31,-2,150,4.4593e-09
Si32,14,32,-2,150,4.6925e-10
P29,15,29,-2,150,4.5153e-20
P30,15,30,-2,150,4.7837e-13
P31,15,31,-2,150,0.00063772
P32,15,32,-2,150,2.2019e-07
P33,15,33,-2,150,1.5172e-07
P34,15,34,-2,150,1.2827e-20
S31,16,31,-2,150,1.3017e-24
S32,16,32,-2,150,0.081073
S33,16,33,-2,150,0.00047076
S34,16,34,-2,150,0.0016273
S35,16,35,-2,150,1.2481e-07
S36,16,36,-2,150,7.7449e-08
S37,16,37,-2,150,8.4227e-20
Cl33,17,33,-2,150,3.3446e-23
Cl34,17,34,-2,150,1.3770000000000001e-24
Cl35,17,35,-2,150,0.00013822
Cl36,17,36,-2,150,4.8859e-07
