name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-2,300,0.034232
C13,6,13,-2,300,0.0014373
C14,6,14,-2,300,1.764e-13
N13,7,13,-2,300,4.7507e-14
N14,7,14,-2,300,0.015163
N15,7,15,-2,300,3.0583e-07
N16,7,16,-2,300,0.0
O15,8,15,-2,300,4.2587e-16
O16,8,16,-2,300,0.0082413
O17,8,17,-2,300,4.9882e-06
O18,8,18,-2,300,6.469e-07
O19,8,19,-2,300,0.0
F17,0,17,-2,300,6.640300000000001e-19
F18,0,18,-2,300,8.7336e-20
F19,0,19,-2,300,5.0103e-08
F20,0,20,-2,300,0.0
Ne20,10,20,-2,300,0.0001623
Ne21,10,21,-2,300,1.0899e-06
Ne22,10,22,-2,300,8.509e-05
Ne23,10,23,-2,300,0.0
Na21,11,21,-2,300,0.0
Na22,11,22,-2,300,1.0744000000000001e-19
Na23,11,23,-2,300,3.0229e-05
Na24,11,24,-2,300,0.0
Mg23,12,23,-2,300,0.0
Mg24,12,24,-2,300,0.00015045
Mg25,12,25,-2,300,1.1591e-05
Mg26,12,26,-2,300,1.8034e-05
Mg27,12,27,-2,300,0.0
Al25,13,25,-2,300,0.0
Al26,13,26,-2,300,4.8932e-07
Al27,13,27,-2,300,2.0179e-05
Al28,13,28,-2,300,0.0
Si27,14,27,-2,300,0.0
Si28,14,28,-2,300,0.00023767
Si29,14,29,-2,300,1.2339e-05
Si30,14,30,-2,300,8.6304e-06
Si31,14,31,-2,300,0.0
Si32,14,32,-2,300,0.0
P29,15,29,-2,300,0.0
P30,15,30,-2,300,0.0
P31,15,31,-2,300,9.0409e-07
P32,15,32,-2,300,3.0693e-34
P33,15,33,-2,300,0.0
P34,15,34,-2,300,0.0
S31,16,31,-2,300,0.0
S32,16,32,-2,300,9.8463e-05
S33,16,33,-2,300,9.1117e-07
S34,16,34,-2,300,4.7701e-06
S35,16,35,-2,300,3.7713e-33
S36,16,36,-2,300,2.3365e-08
S37,16,37,-2,300,0.0
Cl33,17,33,-2,300,0.0
Cl34,17,34,-2,300,0.0
Cl35,17,35,-2,300,9.1898e-07
Cl36,17,36,-2,300,1.2779e-09
Cl37,17,37,-2,300,3.7565e-07
Cl38,17,38,-2,300,0.0
Ar36,18,36,-2,300,1.8766e-05
Ar37,18,37,-2,300,2.8849e-26
Ar38,18,38,-2,300,3.6161e-06
Ar39,18,39,-2,300,2.1387000000000002e-27
Ar40,18,40,-2,300,6.0993e-09
Ar41,18,41,-2,300,0.0
K37,19,37,-2,300,0.0
K38,19,38,-2,300,0.0
K39,19,39,-2,300,4.3065e-07
K40,19,40,-2,300,2.2824e-09
K41,19,41,-2,300,3.3748e-08
K42,19,42,-2,300,0.0
Ca40,20,40,-2,300,2.0829e-05
Ca41,20,41,-2,300,2.0537e-08
Ca42,20,42,-2,300,1.692e-07
Ca43,20,43,-2,300,3.5744e-08
Ca44,20,44,-2,300,5.0266e-07
Ca45,20,45,-2,300,2.0032999999999999e-32
Ca46,20,46,-2,300,9.8872e-10
Ca47,20,47,-2,300,6.8015e-37
Ca48,20,48,-2,300,4.8324e-08
Ca49,20,49,-2,300,0.0
Sc41,21,41,-2,300,0.0
Sc42,21,42,-2,300,0.0
Sc43,21,43,-2,300,0.0
Sc44,21,44,-2,300,0.0
Sc45,21,45,-2,300,8.1766e-09
Sc46,21,46,-2,300,6.7565e-33
Sc47,21,47,-2,300,5.1831e-37
Sc48,21,48,-2,300,0.0
Sc49,21,49,-2,300,0.0
Ti44,22,44,-2,300,0.0
Ti45,22,45,-2,300,0.0
Ti46,22,46,-2,300,7.5903e-08
Ti47,22,47,-2,300,6.8381e-08
Ti48,22,48,-2,300,6.8802e-07
Ti49,22,49,-2,300,5.4454e-08
Ti50,22,50,-2,300,5.4177e-08
Ti51,22,51,-2,300,0.0
V45,23,45,-2,300,0.0
V46,23,46,-2,300,0.0
V47,23,47,-2,300,0.0
V48,23,48,-2,300,0.0
V49,23,49,-2,300,0.0
V50,23,50,-2,300,1.1607e-10
V51,23,51,-2,300,4.7556e-08
V52,23,52,-2,300,0.0
Cr48,24,48,-2,300,0.0
Cr49,24,49,-2,300,0.0
Cr50,24,50,-2,300,1.0345e-07
Cr51,24,51,-2,300,3.8228e-27
Cr52,24,52,-2,300,2.0869e-06
Cr53,24,53,-2,300,2.4079e-07
Cr54,24,54,-2,300,6.6503e-08
Cr55,24,55,-2,300,0.0
Mn50,25,50,-2,300,0.0
Mn51,25,51,-2,300,0.0
Mn52,25,52,-2,300,0.0
Mn53,25,53,-2,300,0.0
Mn54,25,54,-2,300,0.0
Mn55,25,55,-2,300,1.6348e-06
Mn56,25,56,-2,300,0.0
Mn57,25,57,-2,300,0.0
Fe52,26,52,-2,300,0.0
Fe53,26,53,-2,300,0.0
Fe54,26,54,-2,300,1.0897e-05
Fe55,26,55,-2,300,3.4516e-16
Fe56,26,56,-2,300,0.00017819
Fe57,26,57,-2,300,4.3338e-06
Fe58,26,58,-2,300,8.542e-07
Fe59,26,59,-2,300,1.0894e-31
Fe60,26,60,-2,300,6.6524e-13
Fe61,26,61,-2,300,0.0
Co54,27,54,-2,300,0.0
Co55,27,55,-2,300,0.0
Co56,27,56,-2,300,0.0
Co57,27,57,-2,300,0.0
Co58,27,58,-2,300,0.0
Co59,27,59,-2,300,6.9263e-07
Co60,27,60,-2,300,1.2196e-18
Co61,27,61,-2,300,0.0
Ni56,28,56,-2,300,0.0
Ni57,28,57,-2,300,0.0
Ni58,28,58,-2,300,7.1573e-06
Ni59,28,59,-2,300,6.9311e-09
Ni60,28,60,-2,300,2.9234e-06
Ni61,28,61,-2,300,1.5026e-07
Ni62,28,62,-2,300,4.5204e-07
Ni63,28,63,-2,300,3.0687e-28
Ni64,28,64,-2,300,1.1808e-07
Ni65,28,65,-2,300,0.0
Cu57,29,57,-2,300,0.0
Cu58,29,58,-2,300,0.0
Cu59,29,59,-2,300,0.0
Cu60,29,60,-2,300,0.0
Cu61,29,61,-2,300,0.0
Cu62,29,62,-2,300,0.0
Cu63,29,63,-2,300,9.3032e-08
Cu64,29,64,-2,300,8.8162e-34
Cu65,29,65,-2,300,4.6441e-08
Cu66,29,66,-2,300,0.0
Zn60,30,60,-2,300,0.0
Zn61,30,61,-2,300,0.0
Zn62,30,62,-2,300,0.0
Zn63,30,63,-2,300,0.0
Zn64,30,64,-2,300,1.3241e-07
Zn65,30,65,-2,300,1.8279000000000002e-29
Zn66,30,66,-2,300,7.8941e-08
Zn67,30,67,-2,300,1.2082e-08
Zn68,30,68,-2,300,5.4678e-08
Zn69,30,69,-2,300,0.0
Zn70,30,70,-2,300,1.723e-09
Zn71,30,71,-2,300,0.0
Ga62,31,62,-2,300,0.0
Ga63,31,63,-2,300,0.0
Ga64,31,64,-2,300,0.0
Ga65,31,65,-2,300,0.0
Ga66,31,66,-2,300,0.0
Ga67,31,67,-2,300,0.0
Ga68,31,68,-2,300,0.0
Ga69,31,69,-2,300,5.5322e-09
Ga70,31,70,-2,300,0.0
Ga71,31,71,-2,300,3.7783e-09
Ga72,31,72,-2,300,0.0
Ge64,32,64,-2,300,0.0
Ge65,32,65,-2,300,0.0
Ge66,32,66,-2,300,0.0
Ge67,32,67,-2,300,0.0
Ge68,32,68,-2,300,0.0
Ge69,32,69,-2,300,0.0
Ge70,32,70,-2,300,7.823e-09
Ge71,32,71,-2,300,4.9993e-34
Ge72,32,72,-2,300,1.0172e-08
Ge73,32,73,-2,300,2.8796e-09
Ge74,32,74,-2,300,1.3634e-08
Ge75,32,75,-2,300,0.0
Ge76,32,76,-2,300,2.8245e-09
Ge77,32,77,-2,300,0.0
As71,33,71,-2,300,0.0
As72,33,72,-2,300,0.0
As73,33,73,-2,300,0.0
As74,33,74,-2,300,0.0
As75,33,75,-2,300,1.684e-09
As76,33,76,-2,300,0.0
As77,33,77,-2,300,0.0
Se74,34,74,-2,300,1.5695e-10
Se75,34,75,-2,300,2.507e-34
Se76,34,76,-2,300,1.8094e-09
Se77,34,77,-2,300,1.4434e-09
Se78,34,78,-2,300,4.633e-09
Se79,34,79,-2,300,3.5411e-15
Se80,34,80,-2,300,9.4803e-09
Se81,34,81,-2,300,0.0
Se82,34,82,-2,300,1.716e-09
Se83,34,83,-2,300,0.0
Br75,35,75,-2,300,0.0
Br76,35,76,-2,300,0.0
Br77,35,77,-2,300,0.0
Br78,35,78,-2,300,0.0
