name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-3,300,2.5255e-06
C13,6,13,-3,300,6.922e-07
C14,6,14,-3,300,1.8659e-26
N13,7,13,-3,300,5.1404000000000004e-33
N14,7,14,-3,300,0.00018974
N15,7,15,-3,300,4.0592e-09
N16,7,16,-3,300,0.0
O15,8,15,-3,300,4.7641e-35
O16,8,16,-3,300,0.00019939
O17,8,17,-3,300,1.0986e-06
O18,8,18,-3,300,2.1818e-08
O19,8,19,-3,300,0.0
F17,0,17,-3,300,0.0
F18,0,18,-3,300,6.1778e-39
F19,0,19,-3,300,4.1007e-09
F20,0,20,-3,300,0.0
Ne20,10,20,-3,300,1.5402e-05
Ne21,10,21,-3,300,3.1444e-08
Ne22,10,22,-3,300,6.6596e-07
Ne23,10,23,-3,300,0.0
Na21,11,21,-3,300,0.0
Na22,11,22,-3,300,9.784500000000001e-30
Na23,11,23,-3,300,2.0812e-06
Na24,11,24,-3,300,0.0
Mg23,12,23,-3,300,0.0
Mg24,12,24,-3,300,1.7667e-05
Mg25,12,25,-3,300,1.2921e-06
Mg26,12,26,-3,300,1.6533e-06
Mg27,12,27,-3,300,0.0
Al25,13,25,-3,300,0.0
Al26,13,26,-3,300,3.0751e-09
Al27,13,27,-3,300,1.7762e-06
Al28,13,28,-3,300,0.0
Si27,14,27,-3,300,0.0
Si28,14,28,-3,300,2.5177e-05
Si29,14,29,-3,300,1.1975e-06
Si30,14,30,-3,300,9.7517e-07
Si31,14,31,-3,300,0.0
Si32,14,32,-3,300,0.0
P29,15,29,-3,300,0.0
P30,15,30,-3,300,0.0
P31,15,31,-3,300,9.1654e-08
P32,15,32,-3,300,1.8355999999999998e-40
P33,15,33,-3,300,0.0
P34,15,34,-3,300,0.0
S31,16,31,-3,300,0.0
S32,16,32,-3,300,1.0239e-05
S33,16,33,-3,300,8.4535e-08
S34,16,34,-3,300,4.9164e-07
S35,16,35,-3,300,7.7783e-39
S36,16,36,-3,300,2.4268e-09
S37,16,37,-3,300,0.0
Cl33,17,33,-3,300,0.0
Cl34,17,34,-3,300,0.0
Cl35,17,35,-3,300,9.5792e-08
Cl36,17,36,-3,300,5.374799999999999e-22
