name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-1,0,0.0084812
C13,6,13,-1,0,0.00040973
C14,6,14,-1,0,1.2179000000000001e-24
N13,7,13,-1,0,2.5862e-16
N14,7,14,-1,0,0.049797
N15,7,15,-1,0,3.1352e-06
N16,7,16,-1,0,0.0
O15,8,15,-1,0,4.172e-17
O16,8,16,-1,0,0.040238
O17,8,17,-1,0,1.7659e-05
O18,8,18,-1,0,8.6635e-05
O19,8,19,-1,0,0.0
F17,0,17,-1,0,1.0124e-20
F18,0,18,-1,0,2.1265e-21
F19,0,19,-1,0,9.6732e-07
F20,0,20,-1,0,0.0
Ne20,10,20,-1,0,0.0043775
Ne21,10,21,-1,0,8.3781e-06
Ne22,10,22,-1,0,0.00019044
Ne23,10,23,-1,0,0.0
Na21,11,21,-1,0,0.0
Na22,11,22,-1,0,6.6662e-20
Na23,11,23,-1,0,0.00065775
Na24,11,24,-1,0,0.0
Mg23,12,23,-1,0,0.0
Mg24,12,24,-1,0,0.0039724
Mg25,12,25,-1,0,0.00026047
Mg26,12,26,-1,0,0.00058521
Mg27,12,27,-1,0,0.0
Al25,13,25,-1,0,0.0
Al26,13,26,-1,0,8.6772e-06
Al27,13,27,-1,0,0.00050712
Al28,13,28,-1,0,0.0
Si27,14,27,-1,0,0.0
Si28,14,28,-1,0,0.0063499
Si29,14,29,-1,0,0.00033361
Si30,14,30,-1,0,0.00022785
Si31,14,31,-1,0,0.0
Si32,14,32,-1,0,0.0
P29,15,29,-1,0,0.0
P30,15,30,-1,0,0.0
P31,15,31,-1,0,2.3553e-05
P32,15,32,-1,0,8.608100000000001e-35
P33,15,33,-1,0,0.0
P34,15,34,-1,0,0.0
S31,16,31,-1,0,0.0
S32,16,32,-1,0,0.0026492
S33,16,33,-1,0,2.1872e-05
S34,16,34,-1,0,0.0001272
S35,16,35,-1,0,1.2947e-33
S36,16,36,-1,0,6.2792e-07
S37,16,37,-1,0,0.0
Cl33,17,33,-1,0,0.0
Cl34,17,34,-1,0,0.0
Cl35,17,35,-1,0,2.4785e-05
Cl36,17,36,-1,0,5.2222e-20
Cl37,17,37,-1,0,8.3741e-06
Cl38,17,38,-1,0,0.0
Ar36,18,36,-1,0,0.00050608
Ar37,18,37,-1,0,1.215e-21
Ar38,18,38,-1,0,9.7125e-05
Ar39,18,39,-1,0,5.0211e-29
Ar40,18,40,-1,0,1.6351e-07
Ar41,18,41,-1,0,0.0
K37,19,37,-1,0,0.0
K38,19,38,-1,0,0.0
K39,19,39,-1,0,1.1501e-05
K40,19,40,-1,0,1.8588e-08
K41,19,41,-1,0,8.7253e-07
K42,19,42,-1,0,0.0
Ca40,20,40,-1,0,0.0005612
Ca41,20,41,-1,0,2.3925e-18
Ca42,20,42,-1,0,3.9329e-06
Ca43,20,43,-1,0,8.4018e-07
Ca44,20,44,-1,0,1.3284e-05
Ca45,20,45,-1,0,6.6574e-33
Ca46,20,46,-1,0,2.6631e-08
Ca47,20,47,-1,0,2.5288e-37
Ca48,20,48,-1,0,1.2991e-06
Ca49,20,49,-1,0,0.0
Sc41,21,41,-1,0,0.0
Sc42,21,42,-1,0,0.0
Sc43,21,43,-1,0,0.0
Sc44,21,44,-1,0,0.0
Sc45,21,45,-1,0,1.8784e-07
Sc46,21,46,-1,0,1.0520000000000001e-33
Sc47,21,47,-1,0,1.9272e-37
Sc48,21,48,-1,0,0.0
Sc49,21,49,-1,0,0.0
Ti44,22,44,-1,0,0.0
Ti45,22,45,-1,0,0.0
Ti46,22,46,-1,0,1.9943e-06
Ti47,22,47,-1,0,1.8375e-06
Ti48,22,48,-1,0,1.8595e-05
Ti49,22,49,-1,0,1.393e-06
Ti50,22,50,-1,0,1.361e-06
Ti51,22,51,-1,0,0.0
V45,23,45,-1,0,0.0
V46,23,46,-1,0,0.0
V47,23,47,-1,0,0.0
V48,23,48,-1,0,0.0
V49,23,49,-1,0,0.0
V50,23,50,-1,0,3.144e-09
V51,23,51,-1,0,1.2795e-06
V52,23,52,-1,0,0.0
Cr48,24,48,-1,0,0.0
Cr49,24,49,-1,0,0.0
Cr50,24,50,-1,0,2.8024e-06
Cr51,24,51,-1,0,1.4615999999999998e-22
Cr52,24,52,-1,0,5.6204e-05
Cr53,24,53,-1,0,6.4956e-06
Cr54,24,54,-1,0,1.6474e-06
Cr55,24,55,-1,0,0.0
Mn50,25,50,-1,0,0.0
Mn51,25,51,-1,0,0.0
Mn52,25,52,-1,0,0.0
Mn53,25,53,-1,0,0.0
Mn54,25,54,-1,0,0.0
Mn55,25,55,-1,0,4.3743e-05
Mn56,25,56,-1,0,0.0
Mn57,25,57,-1,0,0.0
Fe52,26,52,-1,0,0.0
Fe53,26,53,-1,0,0.0
Fe54,26,54,-1,0,0.00029494
Fe55,26,55,-1,0,7.252000000000001e-19
Fe56,26,56,-1,0,0.0048015
Fe57,26,57,-1,0,0.00011287
Fe58,26,58,-1,0,1.5284e-05
Fe59,26,59,-1,0,6.1592000000000005e-33
Fe60,26,60,-1,0,1.6684e-37
Fe61,26,61,-1,0,0.0
Co54,27,54,-1,0,0.0
Co55,27,55,-1,0,0.0
Co56,27,56,-1,0,0.0
Co57,27,57,-1,0,0.0
Co58,27,58,-1,0,0.0
Co59,27,59,-1,0,1.7038e-05
Co60,27,60,-1,0,1.0852e-30
Co61,27,61,-1,0,0.0
Ni56,28,56,-1,0,0.0
Ni57,28,57,-1,0,0.0
Ni58,28,58,-1,0,0.00019364
Ni59,28,59,-1,0,2.6156e-18
Ni60,28,60,-1,0,7.7161e-05
Ni61,28,61,-1,0,3.41e-06
Ni62,28,62,-1,0,1.1051e-05
Ni63,28,63,-1,0,3.3831e-29
Ni64,28,64,-1,0,2.9052e-06
Ni65,28,65,-1,0,0.0
Cu57,29,57,-1,0,0.0
Cu58,29,58,-1,0,0.0
Cu59,29,59,-1,0,0.0
Cu60,29,60,-1,0,0.0
Cu61,29,61,-1,0,0.0
Cu62,29,62,-1,0,0.0
Cu63,29,63,-1,0,1.9945e-06
Cu64,29,64,-1,0,1.1481e-34
Cu65,29,65,-1,0,9.1718e-07
Cu66,29,66,-1,0,0.0
Zn60,30,60,-1,0,0.0
Zn61,30,61,-1,0,0.0
Zn62,30,62,-1,0,0.0
Zn63,30,63,-1,0,0.0
Zn64,30,64,-1,0,3.3393e-06
Zn65,30,65,-1,0,1.1132e-29
Zn66,30,66,-1,0,1.9757e-06
Zn67,30,67,-1,0,2.9473e-07
Zn68,30,68,-1,0,1.368e-06
Zn69,30,69,-1,0,0.0
Zn70,30,70,-1,0,4.6565e-08
Zn71,30,71,-1,0,0.0
Ga62,31,62,-1,0,0.0
Ga63,31,63,-1,0,0.0
Ga64,31,64,-1,0,0.0
Ga65,31,65,-1,0,0.0
Ga66,31,66,-1,0,0.0
Ga67,31,67,-1,0,0.0
Ga68,31,68,-1,0,0.0
Ga69,31,69,-1,0,1.3438e-07
Ga70,31,70,-1,0,0.0
Ga71,31,71,-1,0,9.1774e-08
Ga72,31,72,-1,0,0.0
Ge64,32,64,-1,0,0.0
Ge65,32,65,-1,0,0.0
Ge66,32,66,-1,0,0.0
Ge67,32,67,-1,0,0.0
Ge68,32,68,-1,0,0.0
Ge69,32,69,-1,0,0.0
