name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-1,300,0.21
C13,6,13,-1,300,0.00059355
C14,6,14,-1,300,0.0028487
N13,7,13,-1,300,1.2609e-13
N14,7,14,-1,300,0.064884
N15,7,15,-1,300,0.0016643
N16,7,16,-1,300,2.351e-27
O15,8,15,-1,300,1.8164e-17
O16,8,16,-1,300,1.7035
O17,8,17,-1,300,0.00044792
O18,8,18,-1,300,0.076466
O19,8,19,-1,300,3.1972e-20
F17,0,17,-1,300,7.3981e-18
F18,0,18,-1,300,3.9061e-06
F19,0,19,-1,300,0.0001148
F20,0,20,-1,300,8.3359e-22
Ne20,10,20,-1,300,0.041431
Ne21,10,21,-1,300,0.00063327
Ne22,10,22,-1,300,0.088871
Ne23,10,23,-1,300,4.4878e-13
Na21,11,21,-1,300,1.2158e-15
Na22,11,22,-1,300,1.3518e-07
Na23,11,23,-1,300,0.0016053
Na24,11,24,-1,300,3.1253e-09
Mg23,12,23,-1,300,1.0592e-13
Mg24,12,24,-1,300,0.0074541
Mg25,12,25,-1,300,0.014747
Mg26,12,26,-1,300,0.031446
Mg27,12,27,-1,300,1.6941e-10
Al25,13,25,-1,300,1.3164e-18
Al26,13,26,-1,300,1.2343e-05
Al27,13,27,-1,300,0.00082131
Al28,13,28,-1,300,4.7354e-12
Si27,14,27,-1,300,6.8483e-18
Si28,14,28,-1,300,0.47193
Si29,14,29,-1,300,0.0013088
Si30,14,30,-1,300,0.00058397
Si31,14,31,-1,300,2.1563e-09
Si32,14,32,-1,300,6.2004e-10
P29,15,29,-1,300,7.2693e-20
P30,15,30,-1,300,1.673e-13
P31,15,31,-1,300,0.0016665
P32,15,32,-1,300,1.6527e-06
P33,15,33,-1,300,1.0647e-06
P34,15,34,-1,300,1.3381e-20
S31,16,31,-1,300,6.9313e-24
S32,16,32,-1,300,0.40297
S33,16,33,-1,300,0.0021484
S34,16,34,-1,300,0.020062
S35,16,35,-1,300,3.3958e-06
S36,16,36,-1,300,1.0982e-06
S37,16,37,-1,300,1.2566e-17
Cl33,17,33,-1,300,1.4796e-24
Cl34,17,34,-1,300,2.3066000000000003e-24
Cl35,17,35,-1,300,0.0020876
Cl36,17,36,-1,300,2.3129e-05
Cl37,17,37,-1,300,4.0148e-05
Cl38,17,38,-1,300,3.9456e-13
Ar36,18,36,-1,300,0.095238
Ar37,18,37,-1,300,0.00064283
Ar38,18,38,-1,300,0.046997
Ar39,18,39,-1,300,5.9422e-06
Ar40,18,40,-1,300,4.2447e-07
Ar41,18,41,-1,300,1.7094e-13
K37,19,37,-1,300,1.9216e-33
K38,19,38,-1,300,9.2599e-19
K39,19,39,-1,300,0.0046376
K40,19,40,-1,300,7.1383e-06
K41,19,41,-1,300,2.3299e-06
K42,19,42,-1,300,1.7116e-09
Ca40,20,40,-1,300,0.10804
Ca41,20,41,-1,300,0.0004802
Ca42,20,42,-1,300,0.0022552
Ca43,20,43,-1,300,1.016e-05
Ca44,20,44,-1,300,9.5029e-06
Ca45,20,45,-1,300,1.1548e-07
Ca46,20,46,-1,300,3.9476e-08
Ca47,20,47,-1,300,7.8613e-10
Ca48,20,48,-1,300,3.2947e-07
Ca49,20,49,-1,300,1.2807e-16
Sc41,21,41,-1,300,5.163e-47
Sc42,21,42,-1,300,7.6737e-39
Sc43,21,43,-1,300,1.8239e-07
Sc44,21,44,-1,300,3.4574e-07
Sc45,21,45,-1,300,6.0931e-06
Sc46,21,46,-1,300,4.7248e-08
Sc47,21,47,-1,300,1.2162e-08
Sc48,21,48,-1,300,1.0203e-10
Sc49,21,49,-1,300,2.3349e-14
Ti44,22,44,-1,300,6.7634e-05
Ti45,22,45,-1,300,1.1783e-06
Ti46,22,46,-1,300,0.0010166
Ti47,22,47,-1,300,2.2359e-05
Ti48,22,48,-1,300,9.1434e-06
Ti49,22,49,-1,300,2.384e-06
Ti50,22,50,-1,300,1.333e-05
Ti51,22,51,-1,300,2.2108e-13
V45,23,45,-1,300,5.249399999999999e-44
V46,23,46,-1,300,3.4136e-49
V47,23,47,-1,300,4.1758e-10
V48,23,48,-1,300,3.1559e-06
V49,23,49,-1,300,1.6801e-05
V50,23,50,-1,300,9.4304e-08
V51,23,51,-1,300,2.203e-06
V52,23,52,-1,300,8.5423e-14
Cr48,24,48,-1,300,0.00011304
Cr49,24,49,-1,300,2.601e-08
Cr50,24,50,-1,300,0.0012228
Cr51,24,51,-1,300,9.2363e-05
Cr52,24,52,-1,300,0.00017548
Cr53,24,53,-1,300,2.3037e-06
Cr54,24,54,-1,300,5.4308e-06
Cr55,24,55,-1,300,1.1896e-13
Mn50,25,50,-1,300,4.3302e-58
Mn51,25,51,-1,300,6.7396e-08
Mn52,25,52,-1,300,0.00028146
Mn53,25,53,-1,300,0.00023534
Mn54,25,54,-1,300,1.2772e-06
Mn55,25,55,-1,300,1.1517e-05
Mn56,25,56,-1,300,1.3126e-10
Mn57,25,57,-1,300,7.945700000000001e-19
Fe52,26,52,-1,300,0.00083772
Fe53,26,53,-1,300,1.9479e-15
Fe54,26,54,-1,300,0.017248
Fe55,26,55,-1,300,0.00059198
Fe56,26,56,-1,300,0.002938
Fe57,26,57,-1,300,4.044e-05
Fe58,26,58,-1,300,3.0268e-05
Fe59,26,59,-1,300,3.0285e-07
Fe60,26,60,-1,300,1.1274e-07
Fe61,26,61,-1,300,1.4984e-17
Co54,27,54,-1,300,8.8527e-60
Co55,27,55,-1,300,0.00076909
Co56,27,56,-1,300,7.3732e-06
Co57,27,57,-1,300,0.00019458
Co58,27,58,-1,300,9.006e-07
Co59,27,59,-1,300,1.0807e-05
Co60,27,60,-1,300,3.6374e-07
Co61,27,61,-1,300,4.545e-13
Ni56,28,56,-1,300,0.07
Ni57,28,57,-1,300,0.0026093
Ni58,28,58,-1,300,0.0063552
Ni59,28,59,-1,300,0.00015554
Ni60,28,60,-1,300,0.0011188
Ni61,28,61,-1,300,3.391e-05
Ni62,28,62,-1,300,2.0175e-05
Ni63,28,63,-1,300,1.7995e-06
Ni64,28,64,-1,300,1.012e-05
Ni65,28,65,-1,300,3.5618e-12
Cu57,29,57,-1,300,8.8527e-60
Cu58,29,58,-1,300,1.2516e-30
Cu59,29,59,-1,300,1.3806e-20
Cu60,29,60,-1,300,2.219e-08
Cu61,29,61,-1,300,2.327e-05
Cu62,29,62,-1,300,2.9925e-07
Cu63,29,63,-1,300,4.0208e-06
Cu64,29,64,-1,300,1.7702e-08
Cu65,29,65,-1,300,6.6054e-06
Cu66,29,66,-1,300,3.2746e-13
Zn60,30,60,-1,300,1.1651000000000001e-24
Zn61,30,61,-1,300,2.5247e-26
Zn62,30,62,-1,300,0.00048908
Zn63,30,63,-1,300,8.5796e-10
Zn64,30,64,-1,300,6.3817e-06
Zn65,30,65,-1,300,8.806e-07
Zn66,30,66,-1,300,9.2161e-06
Zn67,30,67,-1,300,1.5468e-06
Zn68,30,68,-1,300,1.054e-05
Zn69,30,69,-1,300,4.0699e-12
Zn70,30,70,-1,300,1.0237e-08
Zn71,30,71,-1,300,7.5456e-20
Ga62,31,62,-1,300,8.8527e-60
Ga63,31,63,-1,300,1.0524e-29
Ga64,31,64,-1,300,1.1064e-28
Ga65,31,65,-1,300,1.1115e-13
Ga66,31,66,-1,300,3.9522e-06
Ga67,31,67,-1,300,2.0559e-08
Ga68,31,68,-1,300,1.4094e-12
Ga69,31,69,-1,300,1.6253e-06
Ga70,31,70,-1,300,1.4939e-12
Ga71,31,71,-1,300,1.6854e-06
Ga72,31,72,-1,300,2.9438e-11
Ge64,32,64,-1,300,4.1413e-37
Ge65,32,65,-1,300,3.4854e-39
Ge66,32,66,-1,300,7.7593e-07
Ge67,32,67,-1,300,5.0609e-15
Ge68,32,68,-1,300,5.0897e-09
Ge69,32,69,-1,300,9.9879e-11
