name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-2,0,0.64495
C13,6,13,-2,0,1.9902e-05
C14,6,14,-2,0,1.8079e-07
N13,7,13,-2,0,1.0582e-13
N14,7,14,-2,0,0.0016436
N15,7,15,-2,0,2.3891e-07
N16,7,16,-2,0,5.0581e-28
O15,8,15,-2,0,9.9443e-14
O16,8,16,-2,0,2.3756
O17,8,17,-2,0,5.2595e-06
O18,8,18,-2,0,6.002e-05
O19,8,19,-2,0,9.504200000000001e-20
F17,0,17,-2,0,2.4754e-23
F18,0,18,-2,0,1.5978e-08
F19,0,19,-2,0,1.2483e-07
F20,0,20,-2,0,5.0394e-20
Ne20,10,20,-2,0,0.76228
Ne21,10,21,-2,0,0.00022218
Ne22,10,22,-2,0,0.0013213
Ne23,10,23,-2,0,3.1678e-16
Na21,11,21,-2,0,3.6925e-14
Na22,11,22,-2,0,1.3238e-05
Na23,11,23,-2,0,0.0046231
Na24,11,24,-2,0,5.4361e-07
Mg23,12,23,-2,0,1.6931e-13
Mg24,12,24,-2,0,0.11229
Mg25,12,25,-2,0,0.0012656
Mg26,12,26,-2,0,0.0019071
Mg27,12,27,-2,0,5.2308e-12
Al25,13,25,-2,0,1.9023e-17
Al26,13,26,-2,0,6.8907e-05
Al27,13,27,-2,0,0.0034357
Al28,13,28,-2,0,3.3323e-12
Si27,14,27,-2,0,1.347e-18
Si28,14,28,-2,0,0.10407
Si29,14,29,-2,0,0.00066189
Si30,14,30,-2,0,0.00052841
Si31,14,31,-2,0,1.9465e-09
Si32,14,32,-2,0,1.1419e-10
P29,15,29,-2,0,6.6744e-20
P30,15,30,-2,0,3.7683e-12
P31,15,31,-2,0,0.00025633
P32,15,32,-2,0,9.176e-08
P33,15,33,-2,0,2.7198e-08
P34,15,34,-2,0,1.6276e-20
S31,16,31,-2,0,8.9103e-25
S32,16,32,-2,0,0.029827
S33,16,33,-2,0,0.00020529
S34,16,34,-2,0,0.00043019
S35,16,35,-2,0,2.9937e-08
S36,16,36,-2,0,4.6873e-08
S37,16,37,-2,0,1.9359e-18
Cl33,17,33,-2,0,3.108e-26
Cl34,17,34,-2,0,7.579499999999999e-28
Cl35,17,35,-2,0,5.2417e-05
Cl36,17,36,-2,0,1.3243e-07
Cl37,17,37,-2,0,1.3432e-06
Cl38,17,38,-2,0,8.2265e-13
Ar36,18,36,-2,0,0.0052804
Ar37,18,37,-2,0,1.295e-05
Ar38,18,38,-2,0,0.0001694
Ar39,18,39,-2,0,1.8015e-08
Ar40,18,40,-2,0,1.1395e-08
Ar41,18,41,-2,0,3.2475e-13
K37,19,37,-2,0,6.0798e-36
K38,19,38,-2,0,6.0241e-13
K39,19,39,-2,0,2.7853e-05
K40,19,40,-2,0,4.3919e-08
K41,19,41,-2,0,8.51e-08
K42,19,42,-2,0,2.5204e-10
Ca40,20,40,-2,0,0.0049254
Ca41,20,41,-2,0,2.9824e-06
Ca42,20,42,-2,0,5.0318e-06
Ca43,20,43,-2,0,2.8298e-07
Ca44,20,44,-2,0,8.792e-07
Ca45,20,45,-2,0,4.7153e-09
Ca46,20,46,-2,0,1.6842e-09
Ca47,20,47,-2,0,1.5837e-12
Ca48,20,48,-2,0,6.9287e-08
Ca49,20,49,-2,0,1.6687e-17
Sc41,21,41,-2,0,7.056699999999999e-53
Sc42,21,42,-2,0,1.3586e-44
Sc43,21,43,-2,0,2.7242e-08
Sc44,21,44,-2,0,1.2671e-09
Sc45,21,45,-2,0,1.6811e-07
Sc46,21,46,-2,0,3.3096e-09
Sc47,21,47,-2,0,1.2429e-10
Sc48,21,48,-2,0,2.2655e-10
Sc49,21,49,-2,0,3.6517e-13
Ti44,22,44,-2,0,2.7779e-05
Ti45,22,45,-2,0,3.3267e-08
Ti46,22,46,-2,0,2.7255e-06
Ti47,22,47,-2,0,4.5795e-07
Ti48,22,48,-2,0,9.0976e-07
Ti49,22,49,-2,0,1.4335e-07
Ti50,22,50,-2,0,1.6713e-07
Ti51,22,51,-2,0,3.9929e-16
V45,23,45,-2,0,4.1797e-50
V46,23,46,-2,0,8.3192e-56
V47,23,47,-2,0,1.2948e-10
V48,23,48,-2,0,1.6124e-08
V49,23,49,-2,0,1.2501e-06
V50,23,50,-2,0,1.9752e-09
V51,23,51,-2,0,7.6809e-08
V52,23,52,-2,0,2.3497e-16
Cr48,24,48,-2,0,6.3632e-05
Cr49,24,49,-2,0,2.8006e-09
Cr50,24,50,-2,0,4.8934e-06
Cr51,24,51,-2,0,1.4549e-06
Cr52,24,52,-2,0,3.4656e-06
Cr53,24,53,-2,0,3.5169e-07
Cr54,24,54,-2,0,2.5542e-07
Cr55,24,55,-2,0,5.8551e-16
Mn50,25,50,-2,0,2.2568999999999998e-59
Mn51,25,51,-2,0,3.9232e-09
Mn52,25,52,-2,0,0.00010357
Mn53,25,53,-2,0,2.3182e-05
Mn54,25,54,-2,0,2.6541e-09
