name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-1,150,0.70492
C13,6,13,-1,150,0.00037576
C14,6,14,-1,150,0.0088715
N13,7,13,-1,150,1.2261e-11
N14,7,14,-1,150,0.073949
N15,7,15,-1,150,0.0023616
N16,7,16,-1,150,9.7248e-25
O15,8,15,-1,150,2.086e-16
O16,8,16,-1,150,4.8261
O17,8,17,-1,150,0.00054474
O18,8,18,-1,150,0.079759
O19,8,19,-1,150,4.120699999999999e-21
F17,0,17,-1,150,8.2953e-16
F18,0,18,-1,150,4.0839e-07
F19,0,19,-1,150,0.00051246
F20,0,20,-1,150,2.52e-20
Ne20,10,20,-1,150,0.56652
Ne21,10,21,-1,150,0.00088452
Ne22,10,22,-1,150,0.1074
Ne23,10,23,-1,150,1.3505e-14
Na21,11,21,-1,150,1.7732e-14
Na22,11,22,-1,150,2.2147e-06
Na23,11,23,-1,150,0.0046153
Na24,11,24,-1,150,2.2405e-06
Mg23,12,23,-1,150,1.8815e-14
Mg24,12,24,-1,150,0.12343
Mg25,12,25,-1,150,0.010044
Mg26,12,26,-1,150,0.01202
Mg27,12,27,-1,150,1.3587e-12
Al25,13,25,-1,150,2.232e-17
Al26,13,26,-1,150,0.00012579
Al27,13,27,-1,150,0.011371
Al28,13,28,-1,150,1.2452e-13
Si27,14,27,-1,150,1.1406e-18
Si28,14,28,-1,150,0.20886
Si29,14,29,-1,150,0.004765
Si30,14,30,-1,150,0.0062876
Si31,14,31,-1,150,7.5592e-08
Si32,14,32,-1,150,2.186e-08
P29,15,29,-1,150,2.9828e-19
P30,15,30,-1,150,6.513e-13
P31,15,31,-1,150,0.001514
P32,15,32,-1,150,2.4531e-06
P33,15,33,-1,150,7.2549e-07
P34,15,34,-1,150,8.814199999999999e-23
S31,16,31,-1,150,2.0952e-22
S32,16,32,-1,150,0.071862
S33,16,33,-1,150,0.00073947
S34,16,34,-1,150,0.0038048
S35,16,35,-1,150,2.3861e-06
S36,16,36,-1,150,2.3615e-06
S37,16,37,-1,150,1.4523e-18
Cl33,17,33,-1,150,5.5987e-23
Cl34,17,34,-1,150,1.722e-24
Cl35,17,35,-1,150,0.00030382
Cl36,17,36,-1,150,2.827e-06
Cl37,17,37,-1,150,4.0021e-05
Cl38,17,38,-1,150,2.7147e-12
Ar36,18,36,-1,150,0.012885
Ar37,18,37,-1,150,4.3153e-05
Ar38,18,38,-1,150,0.0015672
Ar39,18,39,-1,150,1.3523e-06
Ar40,18,40,-1,150,8.8681e-07
Ar41,18,41,-1,150,7.545e-11
K37,19,37,-1,150,6.8804e-32
K38,19,38,-1,150,5.3866e-15
K39,19,39,-1,150,0.0001651
K40,19,40,-1,150,1.4838e-06
K41,19,41,-1,150,2.4262e-06
K42,19,42,-1,150,3.9298e-08
Ca40,20,40,-1,150,0.011654
Ca41,20,41,-1,150,1.4221e-05
Ca42,20,42,-1,150,6.0264e-05
Ca43,20,43,-1,150,4.2795e-06
Ca44,20,44,-1,150,2.5802e-05
Ca45,20,45,-1,150,9.3222e-07
Ca46,20,46,-1,150,3.2586e-07
Ca47,20,47,-1,150,5.8308e-09
Ca48,20,48,-1,150,6.0861e-07
Ca49,20,49,-1,150,2.695e-17
Sc41,21,41,-1,150,1.3424000000000001e-45
