name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-3,300,1.0069
C13,6,13,-3,300,0.0001659
C14,6,14,-3,300,0.003114
N13,7,13,-3,300,3.9121e-12
N14,7,14,-3,300,0.01658
N15,7,15,-3,300,5.1652e-05
N16,7,16,-3,300,4.7163e-28
O15,8,15,-3,300,2.7273e-13
O16,8,16,-3,300,5.9286
O17,8,17,-3,300,9.2501e-05
O18,8,18,-3,300,0.00028367
O19,8,19,-3,300,8.1351e-20
F17,0,17,-3,300,3.5717e-16
F18,0,18,-3,300,1.1521e-06
F19,0,19,-3,300,0.00074713
F20,0,20,-3,300,1.2744e-18
Ne20,10,20,-3,300,0.72925
Ne21,10,21,-3,300,0.0011917
Ne22,10,22,-3,300,0.081226
Ne23,10,23,-3,300,6.6796e-15
Na21,11,21,-3,300,8.0765e-14
Na22,11,22,-3,300,8.2006e-06
Na23,11,23,-3,300,0.0044575
Na24,11,24,-3,300,1.2262e-06
Mg23,12,23,-3,300,2.2878e-12
Mg24,12,24,-3,300,0.14731
Mg25,12,25,-3,300,0.004652
Mg26,12,26,-3,300,0.0046359
Mg27,12,27,-3,300,2.7564e-10
Al25,13,25,-3,300,2.9041e-16
Al26,13,26,-3,300,0.00015907
Al27,13,27,-3,300,0.0069669
Al28,13,28,-3,300,6.2465e-11
Si27,14,27,-3,300,4.7067e-16
Si28,14,28,-3,300,0.26201
Si29,14,29,-3,300,0.0022931
Si30,14,30,-3,300,0.0022936
Si31,14,31,-3,300,1.5344e-08
Si32,14,32,-3,300,8.4656e-10
P29,15,29,-3,300,3.2977000000000003e-19
P30,15,30,-3,300,2.9303e-10
P31,15,31,-3,300,0.00087009
P32,15,32,-3,300,3.9645e-07
P33,15,33,-3,300,1.4387e-07
P34,15,34,-3,300,2.8898e-19
S31,16,31,-3,300,1.9315e-20
S32,16,32,-3,300,0.085568
S33,16,33,-3,300,0.00062065
S34,16,34,-3,300,0.0018
S35,16,35,-3,300,1.1301e-07
S36,16,36,-3,300,3.018e-08
S37,16,37,-3,300,4.9944e-18
Cl33,17,33,-3,300,6.9965e-24
Cl34,17,34,-3,300,6.2675e-25
Cl35,17,35,-3,300,0.00017544
Cl36,17,36,-3,300,4.6616e-07
Cl37,17,37,-3,300,8.6696e-07
Cl38,17,38,-3,300,8.1999e-13
Ar36,18,36,-3,300,0.015872
Ar37,18,37,-3,300,4.4425e-05
Ar38,18,38,-3,300,0.0007234
