name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-3,300,0.35121
C13,6,13,-3,300,0.00024336
C14,6,14,-3,300,0.0012404
N13,7,13,-3,300,1.3755e-12
N14,7,14,-3,300,0.13469
N15,7,15,-3,300,0.00070467
N16,7,16,-3,300,3.0345e-27
O15,8,15,-3,300,2.7437e-15
O16,8,16,-3,300,1.512
O17,8,17,-3,300,0.00022737
O18,8,18,-3,300,0.052736
O19,8,19,-3,300,8.0656e-20
F17,0,17,-3,300,7.0449e-17
F18,0,18,-3,300,8.522e-07
F19,0,19,-3,300,4.0511e-05
F20,0,20,-3,300,1.1313e-21
Ne20,10,20,-3,300,0.08072
Ne21,10,21,-3,300,0.00078612
Ne22,10,22,-3,300,0.049261
Ne23,10,23,-3,300,8.2817e-14
Na21,11,21,-3,300,2.5612e-15
Na22,11,22,-3,300,4.0141e-07
Na23,11,23,-3,300,0.0019069
Na24,11,24,-3,300,4.9851e-06
Mg23,12,23,-3,300,9.7394e-15
Mg24,12,24,-3,300,0.014256
Mg25,12,25,-3,300,0.0057119
Mg26,12,26,-3,300,0.0080869
Mg27,12,27,-3,300,3.1137e-11
Al25,13,25,-3,300,3.6398e-18
Al26,13,26,-3,300,2.619e-05
Al27,13,27,-3,300,0.0023081
Al28,13,28,-3,300,3.0119e-11
Si27,14,27,-3,300,1.6744000000000002e-19
Si28,14,28,-3,300,0.12153
Si29,14,29,-3,300,0.0023402
Si30,14,30,-3,300,0.0029874
Si31,14,31,-3,300,1.2416e-07
Si32,14,32,-3,300,2.1564e-08
P29,15,29,-3,300,1.6534e-20
P30,15,30,-3,300,8.3059e-10
P31,15,31,-3,300,0.00078444
P32,15,32,-3,300,1.5739e-06
P33,15,33,-3,300,7.6781e-07
P34,15,34,-3,300,1.7247999999999997e-21
S31,16,31,-3,300,3.0817999999999997e-26
S32,16,32,-3,300,0.077532
S33,16,33,-3,300,0.00047719
S34,16,34,-3,300,0.0033324
S35,16,35,-3,300,1.7656e-06
S36,16,36,-3,300,7.4453e-07
S37,16,37,-3,300,4.0588e-18
Cl33,17,33,-3,300,1.3765e-25
Cl34,17,34,-3,300,4.6038e-27
Cl35,17,35,-3,300,0.00034398
Cl36,17,36,-3,300,1.9341e-06
Cl37,17,37,-3,300,2.0511e-06
Cl38,17,38,-3,300,3.6928e-12
Ar36,18,36,-3,300,0.016791
Ar37,18,37,-3,300,7.4051e-05
Ar38,18,38,-3,300,0.0034144
Ar39,18,39,-3,300,3.8406e-08
Ar40,18,40,-3,300,2.5392e-08
Ar41,18,41,-3,300,4.2156e-12
K37,19,37,-3,300,4.0981e-36
K38,19,38,-3,300,3.9238e-12
K39,19,39,-3,300,0.00036885
K40,19,40,-3,300,1.8119e-07
K41,19,41,-3,300,3.5529e-08
K42,19,42,-3,300,5.3407e-10
Ca40,20,40,-3,300,0.016146
Ca41,20,41,-3,300,2.7408e-05
Ca42,20,42,-3,300,0.00015639
Ca43,20,43,-3,300,1.8307e-07
Ca44,20,44,-3,300,2.1177e-07
Ca45,20,45,-3,300,3.8809e-09
Ca46,20,46,-3,300,2.6224e-09
Ca47,20,47,-3,300,2.5936e-10
Ca48,20,48,-3,300,3.0538e-09
Ca49,20,49,-3,300,2.0637000000000002e-19
Sc41,21,41,-3,300,4.4074e-50
Sc42,21,42,-3,300,9.9564e-43
Sc43,21,43,-3,300,2.6959e-08
Sc44,21,44,-3,300,4.8351e-09
Sc45,21,45,-3,300,1.7948e-06
Sc46,21,46,-3,300,2.9375e-09
Sc47,21,47,-3,300,9.2442e-10
Sc48,21,48,-3,300,2.7823e-10
Sc49,21,49,-3,300,1.4123e-12
Ti44,22,44,-3,300,2.0174e-05
Ti45,22,45,-3,300,5.4726e-07
Ti46,22,46,-3,300,9.5845e-05
Ti47,22,47,-3,300,1.4795e-06
Ti48,22,48,-3,300,6.234e-07
Ti49,22,49,-3,300,3.1354e-08
Ti50,22,50,-3,300,1.6619e-07
Ti51,22,51,-3,300,1.0347e-14
V45,23,45,-3,300,7.8478e-55
V46,23,46,-3,300,2.7532e-59
V47,23,47,-3,300,1.4369e-10
V48,23,48,-3,300,2.0551e-07
V49,23,49,-3,300,4.6176e-06
V50,23,50,-3,300,9.6235e-09
V51,23,51,-3,300,6.3095e-08
V52,23,52,-3,300,2.3798e-13
Cr48,24,48,-3,300,6.6098e-05
Cr49,24,49,-3,300,9.2607e-09
Cr50,24,50,-3,300,0.00013948
Cr51,24,51,-3,300,1.3366e-05
Cr52,24,52,-3,300,1.3742e-05
Cr53,24,53,-3,300,2.4567e-08
Cr54,24,54,-3,300,5.9151e-08
Cr55,24,55,-3,300,1.228e-15
Mn50,25,50,-3,300,1.0738999999999998e-59
Mn51,25,51,-3,300,2.5649e-08
Mn52,25,52,-3,300,0.00017807
Mn53,25,53,-3,300,8.5082e-05
Mn54,25,54,-3,300,3.5969e-08
Mn55,25,55,-3,300,1.1348e-07
Mn56,25,56,-3,300,2.2806e-10
Mn57,25,57,-3,300,2.2949e-16
Fe52,26,52,-3,300,0.00053414
Fe53,26,53,-3,300,3.5075e-16
Fe54,26,54,-3,300,0.0043454
Fe55,26,55,-3,300,0.00011548
Fe56,26,56,-3,300,0.000129
Fe57,26,57,-3,300,3.1994e-07
Fe58,26,58,-3,300,2.5557e-07
Fe59,26,59,-3,300,4.6994e-09
Fe60,26,60,-3,300,4.3592e-09
Fe61,26,61,-3,300,4.4456e-18
Co54,27,54,-3,300,1.0738999999999998e-59
Co55,27,55,-3,300,0.0003302
Co56,27,56,-3,300,2.4266e-06
Co57,27,57,-3,300,0.00011316
Co58,27,58,-3,300,1.4231e-08
Co59,27,59,-3,300,1.0297e-07
Co60,27,60,-3,300,1.6869e-09
Co61,27,61,-3,300,2.2307e-10
Ni56,28,56,-3,300,0.07
Ni57,28,57,-3,300,0.0020348
Ni58,28,58,-3,300,0.0047577
Ni59,28,59,-3,300,0.00013547
Ni60,28,60,-3,300,0.001247
Ni61,28,61,-3,300,3.3877e-05
Ni62,28,62,-3,300,1.2095e-05
Ni63,28,63,-3,300,8.8608e-09
Ni64,28,64,-3,300,1.2553e-07
Ni65,28,65,-3,300,8.2361e-11
Cu57,29,57,-3,300,1.0738999999999998e-59
Cu58,29,58,-3,300,1.3728e-49
Cu59,29,59,-3,300,7.9995e-23
Cu60,29,60,-3,300,2.6785e-08
Cu61,29,61,-3,300,2.6612e-05
Cu62,29,62,-3,300,4.1091e-07
Cu63,29,63,-3,300,1.927e-06
Cu64,29,64,-3,300,2.8458e-10
Cu65,29,65,-3,300,8.8135e-08
Cu66,29,66,-3,300,1.4418e-13
Zn60,30,60,-3,300,1.8642e-24
Zn61,30,61,-3,300,3.1799999999999997e-23
Zn62,30,62,-3,300,0.00060772
Zn63,30,63,-3,300,2.6762e-09
Zn64,30,64,-3,300,1.6565e-05
Zn65,30,65,-3,300,5.9545e-07
Zn66,30,66,-3,300,2.7538e-06
Zn67,30,67,-3,300,1.8706e-08
Zn68,30,68,-3,300,1.3329e-07
Zn69,30,69,-3,300,1.3592e-11
Zn70,30,70,-3,300,6.621e-09
Zn71,30,71,-3,300,4.3892e-18
Ga62,31,62,-3,300,1.0738999999999998e-59
Ga63,31,63,-3,300,4.3509e-33
Ga64,31,64,-3,300,1.8331000000000002e-24
Ga65,31,65,-3,300,1.2741e-13
Ga66,31,66,-3,300,6.8172e-06
Ga67,31,67,-3,300,1.9061e-08
Ga68,31,68,-3,300,1.8338e-12
Ga69,31,69,-3,300,2.3184e-08
Ga70,31,70,-3,300,4.3049e-12
Ga71,31,71,-3,300,2.4729e-08
Ga72,31,72,-3,300,8.817e-10
Ge64,32,64,-3,300,1.955e-32
Ge65,32,65,-3,300,2.9912999999999996e-38
Ge66,32,66,-3,300,1.3367e-06
Ge67,32,67,-3,300,4.5216e-15
Ge68,32,68,-3,300,7.4981e-09
Ge69,32,69,-3,300,3.5472e-12
Ge70,32,70,-3,300,3.7694e-08
Ge71,32,71,-3,300,1.4144e-09
Ge72,32,72,-3,300,4.7098e-08
Ge73,32,73,-3,300,1.2579e-08
Ge74,32,74,-3,300,8.5474e-08
Ge75,32,75,-3,300,3.4603e-11
Ge76,32,76,-3,300,1.2229e-08
Ge77,32,77,-3,300,3.2343e-10
As71,33,71,-3,300,2.0818e-13
As72,33,72,-3,300,3.1774e-13
As73,33,73,-3,300,6.6254e-11
As74,33,74,-3,300,1.3977e-11
As75,33,75,-3,300,1.425e-08
As76,33,76,-3,300,6.7464e-10
As77,33,77,-3,300,1.4062e-08
Se74,34,74,-3,300,2.7645e-09
Se75,34,75,-3,300,8.1173e-11
Se76,34,76,-3,300,2.5146e-08
Se77,34,77,-3,300,9.6526e-09
Se78,34,78,-3,300,5.6423e-08
Se79,34,79,-3,300,4.2762e-09
Se80,34,80,-3,300,2.5059e-08
Se81,34,81,-3,300,3.3909e-13
Se82,34,82,-3,300,1.1652e-08
Se83,34,83,-3,300,4.7581e-14
Br75,35,75,-3,300,9.0448e-16
Br76,35,76,-3,300,2.1805e-14
Br77,35,77,-3,300,9.7507e-12
Br78,35,78,-3,300,3.2898e-15
Br79,35,79,-3,300,4.7319e-09
Br80,35,80,-3,300,3.7182e-13
Br81,35,81,-3,300,7.432e-09
Br82,35,82,-3,300,3.135e-10
Br83,35,83,-3,300,7.8627e-10
Kr78,36,78,-3,300,9.6857e-10
Kr79,36,79,-3,300,9.3443e-12
Kr80,36,80,-3,300,1.1055e-08
Kr81,36,81,-3,300,3.0896e-09
Kr82,36,82,-3,300,3.9269e-08
Kr83,36,83,-3,300,1.5282e-08
Kr84,36,84,-3,300,7.3193e-08
Kr85,36,85,-3,300,6.9643e-09
Kr86,36,86,-3,300,5.1287e-08
Kr87,36,87,-3,300,1.8048e-12
Rb79,37,79,-3,300,2.0037e-20
Rb80,37,80,-3,300,3.5680000000000005e-25
Rb81,37,81,-3,300,2e-13
Rb82,37,82,-3,300,1.2277e-14
Rb83,37,83,-3,300,7.1477e-11
Rb84,37,84,-3,300,2.4461e-12
Rb85,37,85,-3,300,1.4451e-08
Rb86,37,86,-3,300,1.524e-09
Rb87,37,87,-3,300,2.7019e-08
Rb88,37,88,-3,300,4.4655e-14
Sr84,38,84,-3,300,1.221e-08
Sr85,38,85,-3,300,1.0771e-10
Sr86,38,86,-3,300,4.4099e-08
Sr87,38,87,-3,300,2.6868e-08
Sr88,38,88,-3,300,6.5498e-07
Sr89,38,89,-3,300,3.1525e-08
Sr90,38,90,-3,300,2.7241e-08
Sr91,38,91,-3,300,4.2846e-10
Y85,39,85,-3,300,4.5479e-14
Y86,39,86,-3,300,5.3721e-14
Y87,39,87,-3,300,3.4444e-11
Y88,39,88,-3,300,3.8395e-11
Y89,39,89,-3,300,1.8934e-07
Y90,39,90,-3,300,2.9069e-09
Y91,39,91,-3,300,4.4547e-08
Zr90,40,90,-3,300,3.9956e-07
Zr91,40,91,-3,300,4.7035e-08
Zr92,40,92,-3,300,1.1776e-07
Zr93,40,93,-3,300,3.4889e-08
Zr94,40,94,-3,300,1.348e-07
Zr95,40,95,-3,300,1.8055e-08
