name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-2,300,1.0162
C13,6,13,-2,300,2.9785e-05
C14,6,14,-2,300,0.00594
N13,7,13,-2,300,1.3858e-12
N14,7,14,-2,300,0.0062226
N15,7,15,-2,300,0.00052229
N16,7,16,-2,300,1.724e-22
O15,8,15,-2,300,8.96e-14
O16,8,16,-2,300,5.9367
O17,8,17,-2,300,0.00033284
O18,8,18,-2,300,0.0088226
O19,8,19,-2,300,5.6551e-19
F17,0,17,-2,300,3.6592e-21
F18,0,18,-2,300,1.2699e-07
F19,0,19,-2,300,0.00079242
F20,0,20,-2,300,4.7798e-19
Ne20,10,20,-2,300,0.64166
Ne21,10,21,-2,300,0.0016549
Ne22,10,22,-2,300,0.16597
Ne23,10,23,-2,300,9.1804e-14
Na21,11,21,-2,300,6.7925e-14
Na22,11,22,-2,300,4.6982e-06
Na23,11,23,-2,300,0.0069613
Na24,11,24,-2,300,4.9448e-06
Mg23,12,23,-2,300,6.5054e-13
Mg24,12,24,-2,300,0.1205
Mg25,12,25,-2,300,0.012198
Mg26,12,26,-2,300,0.015666
Mg27,12,27,-2,300,5.4973e-10
Al25,13,25,-2,300,6.7471e-17
Al26,13,26,-2,300,0.00015123
Al27,13,27,-2,300,0.012423
Al28,13,28,-2,300,2.8995e-10
Si27,14,27,-2,300,1.1296e-13
Si28,14,28,-2,300,0.26073
Si29,14,29,-2,300,0.0053591
Si30,14,30,-2,300,0.0069175
Si31,14,31,-2,300,1.3307e-07
Si32,14,32,-2,300,1.4231e-08
P29,15,29,-2,300,1.8675000000000001e-19
P30,15,30,-2,300,8.4383e-09
P31,15,31,-2,300,0.0019788
P32,15,32,-2,300,2.2221e-06
P33,15,33,-2,300,7.8244e-07
P34,15,34,-2,300,4.4757e-19
S31,16,31,-2,300,2.8423e-17
S32,16,32,-2,300,0.090577
S33,16,33,-2,300,0.0010295
S34,16,34,-2,300,0.0059027
S35,16,35,-2,300,1.3178e-06
S36,16,36,-2,300,6.1269e-07
S37,16,37,-2,300,2.7814e-18
Cl33,17,33,-2,300,7.776200000000001e-24
Cl34,17,34,-2,300,8.7729e-22
Cl35,17,35,-2,300,0.00047479
Cl36,17,36,-2,300,2.3228e-06
Cl37,17,37,-2,300,6.0149e-06
Cl38,17,38,-2,300,7.8085e-12
Ar36,18,36,-2,300,0.015081
Ar37,18,37,-2,300,6.4841e-05
Ar38,18,38,-2,300,0.0024132
Ar39,18,39,-2,300,2.89e-07
Ar40,18,40,-2,300,1.6879e-07
Ar41,18,41,-2,300,2.9139e-11
K37,19,37,-2,300,4.4568e-33
K38,19,38,-2,300,4.2833e-11
K39,19,39,-2,300,0.00022025
K40,19,40,-2,300,3.2208e-07
K41,19,41,-2,300,3.5742e-07
K42,19,42,-2,300,7.4576e-09
Ca40,20,40,-2,300,0.012615
Ca41,20,41,-2,300,1.5192e-05
Ca42,20,42,-2,300,7.45e-05
Ca43,20,43,-2,300,5.3443e-07
Ca44,20,44,-2,300,2.3844e-06
Ca45,20,45,-2,300,1.2102e-07
Ca46,20,46,-2,300,3.9843e-08
Ca47,20,47,-2,300,8.7554e-10
Ca48,20,48,-2,300,5.2802e-08
Ca49,20,49,-2,300,2.6871e-17
Sc41,21,41,-2,300,2.0151e-46
Sc42,21,42,-2,300,5.0022e-40
Sc43,21,43,-2,300,3.823e-08
Sc44,21,44,-2,300,4.4109e-09
Sc45,21,45,-2,300,7.377e-07
Sc46,21,46,-2,300,5.6989e-08
Sc47,21,47,-2,300,1.2476e-08
Sc48,21,48,-2,300,1.8745e-09
Sc49,21,49,-2,300,1.08e-11
Ti44,22,44,-2,300,4.573e-05
Ti45,22,45,-2,300,1.3672e-07
Ti46,22,46,-2,300,3.443e-05
Ti47,22,47,-2,300,1.4282e-06
Ti48,22,48,-2,300,1.3371e-06
Ti49,22,49,-2,300,9.0545e-07
Ti50,22,50,-2,300,5.2286e-06
Ti51,22,51,-2,300,5.7144e-12
V45,23,45,-2,300,6.1005e-47
V46,23,46,-2,300,2.1138e-47
V47,23,47,-2,300,3.5628e-10
V48,23,48,-2,300,8.7926e-08
V49,23,49,-2,300,2.1925e-06
V50,23,50,-2,300,2.6065e-08
V51,23,51,-2,300,6.6439e-07
V52,23,52,-2,300,1.3176e-11
Cr48,24,48,-2,300,9.5994e-05
Cr49,24,49,-2,300,5.5984e-09
Cr50,24,50,-2,300,5.0505e-05
Cr51,24,51,-2,300,4.0074e-06
Cr52,24,52,-2,300,8.8194e-06
Cr53,24,53,-2,300,5.3017e-07
Cr54,24,54,-2,300,1.4777e-06
Cr55,24,55,-2,300,2.1218e-13
Mn50,25,50,-2,300,4.6791000000000005e-57
Mn51,25,51,-2,300,7.5154e-09
Mn52,25,52,-2,300,0.00012424
Mn53,25,53,-2,300,3.5494e-05
Mn54,25,54,-2,300,8.1412e-08
Mn55,25,55,-2,300,1.6338e-06
Mn56,25,56,-2,300,3.4981e-09
Mn57,25,57,-2,300,3.412e-15
Fe52,26,52,-2,300,0.00037443
Fe53,26,53,-2,300,8.8131e-13
Fe54,26,54,-2,300,0.0016561
Fe55,26,55,-2,300,4.8593e-05
Fe56,26,56,-2,300,0.00021083
Fe57,26,57,-2,300,5.3148e-06
Fe58,26,58,-2,300,6.0233e-06
Fe59,26,59,-2,300,1.9406e-07
Fe60,26,60,-2,300,6.1109e-08
Fe61,26,61,-2,300,3.8109e-16
Co54,27,54,-2,300,9.652e-60
Co55,27,55,-2,300,9.7416e-05
Co56,27,56,-2,300,1.8607e-06
Co57,27,57,-2,300,0.00012867
Co58,27,58,-2,300,2.359e-08
Co59,27,59,-2,300,2.2788e-06
Co60,27,60,-2,300,1.8418e-07
Co61,27,61,-2,300,2.4787e-09
Ni56,28,56,-2,300,0.07
Ni57,28,57,-2,300,0.0023895
Ni58,28,58,-2,300,0.0042785
Ni59,28,59,-2,300,0.00011885
Ni60,28,60,-2,300,0.0016367
Ni61,28,61,-2,300,4.0993e-05
Ni62,28,62,-2,300,1.4745e-05
Ni63,28,63,-2,300,1.1991e-06
Ni64,28,64,-2,300,5.1653e-06
Ni65,28,65,-2,300,1.7114e-09
Cu57,29,57,-2,300,9.652e-60
Cu58,29,58,-2,300,1.0591e-33
Cu59,29,59,-2,300,1.8964e-19
Cu60,29,60,-2,300,4.8097e-08
