name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-2,150,0.52895
C13,6,13,-2,150,0.0047466
C14,6,14,-2,150,9.7814e-12
N13,7,13,-2,150,8.4505e-13
N14,7,14,-2,150,0.062026
N15,7,15,-2,150,1.2046e-06
N16,7,16,-2,150,0.0
O15,8,15,-2,150,1.4086e-14
O16,8,16,-2,150,0.24062
O17,8,17,-2,150,1.4628e-05
O18,8,18,-2,150,6.8891e-06
O19,8,19,-2,150,0.0
F17,0,17,-2,150,6.5947e-17
F18,0,18,-2,150,1.5016e-17
F19,0,19,-2,150,8.035e-08
F20,0,20,-2,150,0.0
Ne20,10,20,-2,150,0.00074272
Ne21,10,21,-2,150,2.6681e-05
Ne22,10,22,-2,150,0.00083989
Ne23,10,23,-2,150,0.0
Na21,11,21,-2,150,0.0
Na22,11,22,-2,150,7.8556e-17
Na23,11,23,-2,150,9.7495e-05
Na24,11,24,-2,150,0.0
Mg23,12,23,-2,150,0.0
Mg24,12,24,-2,150,0.00048945
Mg25,12,25,-2,150,4.4643e-05
Mg26,12,26,-2,150,4.3371e-05
Mg27,12,27,-2,150,0.0
Al25,13,25,-2,150,0.0
Al26,13,26,-2,150,9.5901e-06
Al27,13,27,-2,150,0.00014132
Al28,13,28,-2,150,0.0
Si27,14,27,-2,150,0.0
Si28,14,28,-2,150,0.00078427
Si29,14,29,-2,150,3.8094e-05
Si30,14,30,-2,150,3.0419e-05
Si31,14,31,-2,150,0.0
Si32,14,32,-2,150,0.0
P29,15,29,-2,150,0.0
P30,15,30,-2,150,0.0
P31,15,31,-2,150,3.1565e-06
P32,15,32,-2,150,2.2377e-29
P33,15,33,-2,150,0.0
P34,15,34,-2,150,0.0
S31,16,31,-2,150,0.0
S32,16,32,-2,150,0.00031295
S33,16,33,-2,150,3.9993e-06
S34,16,34,-2,150,1.5675e-05
S35,16,35,-2,150,1.5753999999999998e-28
S36,16,36,-2,150,7.4587e-08
S37,16,37,-2,150,0.0
Cl33,17,33,-2,150,0.0
Cl34,17,34,-2,150,0.0
Cl35,17,35,-2,150,2.9024e-06
Cl36,17,36,-2,150,2.0792e-08
Cl37,17,37,-2,150,1.8278e-06
Cl38,17,38,-2,150,0.0
Ar36,18,36,-2,150,5.925e-05
Ar37,18,37,-2,150,2.8083e-20
Ar38,18,38,-2,150,1.1568e-05
Ar39,18,39,-2,150,3.1776e-23
Ar40,18,40,-2,150,1.999e-08
Ar41,18,41,-2,150,0.0
K37,19,37,-2,150,0.0
K38,19,38,-2,150,0.0
K39,19,39,-2,150,1.3997e-06
K40,19,40,-2,150,2.2961e-08
K41,19,41,-2,150,1.2082e-07
K42,19,42,-2,150,0.0
Ca40,20,40,-2,150,6.5952e-05
Ca41,20,41,-2,150,2.4102e-07
Ca42,20,42,-2,150,7.8112e-07
Ca43,20,43,-2,150,1.6707e-07
Ca44,20,44,-2,150,1.6946e-06
Ca45,20,45,-2,150,1.3361000000000001e-27
Ca46,20,46,-2,150,3.1344e-09
Ca47,20,47,-2,150,9.282900000000001e-33
Ca48,20,48,-2,150,1.5408e-07
Ca49,20,49,-2,150,0.0
Sc41,21,41,-2,150,0.0
Sc42,21,42,-2,150,0.0
Sc43,21,43,-2,150,0.0
Sc44,21,44,-2,150,0.0
Sc45,21,45,-2,150,3.8393e-08
Sc46,21,46,-2,150,1.4979e-27
Sc47,21,47,-2,150,7.074700000000001e-33
Sc48,21,48,-2,150,0.0
Sc49,21,49,-2,150,0.0
Ti44,22,44,-2,150,0.0
Ti45,22,45,-2,150,0.0
Ti46,22,46,-2,150,2.5869e-07
Ti47,22,47,-2,150,2.1936e-07
Ti48,22,48,-2,150,2.1609e-06
Ti49,22,49,-2,150,1.923e-07
Ti50,22,50,-2,150,2.0944e-07
Ti51,22,51,-2,150,0.0
V45,23,45,-2,150,0.0
V46,23,46,-2,150,0.0
V47,23,47,-2,150,0.0
V48,23,48,-2,150,0.0
V49,23,49,-2,150,0.0
V50,23,50,-2,150,3.6283e-10
V51,23,51,-2,150,1.5112e-07
V52,23,52,-2,150,0.0
Cr48,24,48,-2,150,0.0
Cr49,24,49,-2,150,0.0
Cr50,24,50,-2,150,3.2334e-07
Cr51,24,51,-2,150,1.7388e-21
Cr52,24,52,-2,150,6.611e-06
Cr53,24,53,-2,150,7.6276e-07
Cr54,24,54,-2,150,2.6505e-07
Cr55,24,55,-2,150,0.0
Mn50,25,50,-2,150,0.0
Mn51,25,51,-2,150,0.0
Mn52,25,52,-2,150,0.0
Mn53,25,53,-2,150,0.0
Mn54,25,54,-2,150,0.0
Mn55,25,55,-2,150,5.2046e-06
Mn56,25,56,-2,150,0.0
Mn57,25,57,-2,150,0.0
Fe52,26,52,-2,150,0.0
Fe53,26,53,-2,150,0.0
Fe54,26,54,-2,150,3.4104e-05
Fe55,26,55,-2,150,5.7213e-11
Fe56,26,56,-2,150,0.0005633
Fe57,26,57,-2,150,1.5042e-05
Fe58,26,58,-2,150,5.9674e-06
Fe59,26,59,-2,150,2.1204e-26
Fe60,26,60,-2,150,2.3863e-11
Fe61,26,61,-2,150,0.0
Co54,27,54,-2,150,0.0
Co55,27,55,-2,150,0.0
Co56,27,56,-2,150,0.0
Co57,27,57,-2,150,0.0
Co58,27,58,-2,150,0.0
Co59,27,59,-2,150,2.9581e-06
Co60,27,60,-2,150,4.2963e-17
Co61,27,61,-2,150,0.0
Ni56,28,56,-2,150,0.0
Ni57,28,57,-2,150,0.0
Ni58,28,58,-2,150,2.2401e-05
Ni59,28,59,-2,150,4.9265e-08
Ni60,28,60,-2,150,9.9694e-06
Ni61,28,61,-2,150,7.3366e-07
Ni62,28,62,-2,150,1.9214e-06
Ni63,28,63,-2,150,4.4771e-23
Ni64,28,64,-2,150,4.7087e-07
Ni65,28,65,-2,150,0.0
Cu57,29,57,-2,150,0.0
Cu58,29,58,-2,150,0.0
Cu59,29,59,-2,150,0.0
Cu60,29,60,-2,150,0.0
Cu61,29,61,-2,150,0.0
Cu62,29,62,-2,150,0.0
Cu63,29,63,-2,150,4.8721e-07
Cu64,29,64,-2,150,2.3539e-28
Cu65,29,65,-2,150,2.636e-07
Cu66,29,66,-2,150,0.0
Zn60,30,60,-2,150,0.0
Zn61,30,61,-2,150,0.0
Zn62,30,62,-2,150,0.0
Zn63,30,63,-2,150,0.0
Zn64,30,64,-2,150,5.0515e-07
Zn65,30,65,-2,150,1.6861e-23
Zn66,30,66,-2,150,3.015e-07
Zn67,30,67,-2,150,4.844e-08
Zn68,30,68,-2,150,2.0527e-07
Zn69,30,69,-2,150,0.0
Zn70,30,70,-2,150,5.4074e-09
Zn71,30,71,-2,150,0.0
Ga62,31,62,-2,150,0.0
Ga63,31,63,-2,150,0.0
Ga64,31,64,-2,150,0.0
Ga65,31,65,-2,150,0.0
Ga66,31,66,-2,150,0.0
Ga67,31,67,-2,150,0.0
Ga68,31,68,-2,150,0.0
Ga69,31,69,-2,150,2.1575e-08
Ga70,31,70,-2,150,0.0
Ga71,31,71,-2,150,1.475e-08
Ga72,31,72,-2,150,0.0
Ge64,32,64,-2,150,0.0
Ge65,32,65,-2,150,0.0
Ge66,32,66,-2,150,0.0
Ge67,32,67,-2,150,0.0
Ge68,32,68,-2,150,0.0
Ge69,32,69,-2,150,0.0
Ge70,32,70,-2,150,2.9716e-08
Ge71,32,71,-2,150,1.051e-28
Ge72,32,72,-2,150,3.5543e-08
Ge73,32,73,-2,150,9.9823e-09
Ge74,32,74,-2,150,4.6689e-08
Ge75,32,75,-2,150,0.0
Ge76,32,76,-2,150,8.8636e-09
Ge77,32,77,-2,150,0.0
As71,33,71,-2,150,0.0
As72,33,72,-2,150,0.0
As73,33,73,-2,150,0.0
As74,33,74,-2,150,0.0
As75,33,75,-2,150,5.654e-09
As76,33,76,-2,150,0.0
As77,33,77,-2,150,0.0
Se74,34,74,-2,150,4.9031e-10
Se75,34,75,-2,150,1.2675e-30
Se76,34,76,-2,150,6.4554e-09
Se77,34,77,-2,150,4.8158e-09
Se78,34,78,-2,150,1.6078e-08
Se79,34,79,-2,150,1.5655e-13
Se80,34,80,-2,150,2.9673e-08
Se81,34,81,-2,150,0.0
Se82,34,82,-2,150,5.4164e-09
Se83,34,83,-2,150,0.0
Br75,35,75,-2,150,0.0
Br76,35,76,-2,150,0.0
Br77,35,77,-2,150,0.0
Br78,35,78,-2,150,0.0
Br79,35,79,-2,150,4.9356e-09
Br80,35,80,-2,150,0.0
Br81,35,81,-2,150,4.7777e-09
Br82,35,82,-2,150,0.0
Br83,35,83,-2,150,0.0
Kr78,36,78,-2,150,1.7087e-10
Kr79,36,79,-2,150,0.0
Kr80,36,80,-2,150,1.5838e-09
