name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-2,0,1.6743e-05
C13,6,13,-2,0,2.0289e-07
C14,6,14,-2,0,0.0
N13,7,13,-2,0,0.0
N14,7,14,-2,0,2.6584e-06
N15,7,15,-2,0,6.5375e-09
N16,7,16,-2,0,0.0
O15,8,15,-2,0,0.0
O16,8,16,-2,0,7.8088e-05
O17,8,17,-2,0,3.1519e-08
O18,8,18,-2,0,1.7611e-07
O19,8,19,-2,0,0.0
F17,0,17,-2,0,0.0
F18,0,18,-2,0,0.0
F19,0,19,-2,0,1.942e-09
F20,0,20,-2,0,0.0
Ne20,10,20,-2,0,4.4539e-06
Ne21,10,21,-2,0,1.121e-08
Ne22,10,22,-2,0,3.6024e-07
Ne23,10,23,-2,0,0.0
Na21,11,21,-2,0,0.0
Na22,11,22,-2,0,0.0
Na23,11,23,-2,0,1.1252e-07
Na24,11,24,-2,0,0.0
Mg23,12,23,-2,0,0.0
Mg24,12,24,-2,0,3.7781e-06
Mg25,12,25,-2,0,4.9824e-07
Mg26,12,26,-2,0,5.7048e-07
Mg27,12,27,-2,0,0.0
Al25,13,25,-2,0,0.0
Al26,13,26,-2,0,0.0
Al27,13,27,-2,0,2.1421e-07
Al28,13,28,-2,0,0.0
Si27,14,27,-2,0,0.0
Si28,14,28,-2,0,6.0466e-06
Si29,14,29,-2,0,3.18e-07
Si30,14,30,-2,0,2.1686e-07
Si31,14,31,-2,0,0.0
Si32,14,32,-2,0,0.0
P29,15,29,-2,0,0.0
P30,15,30,-2,0,0.0
P31,15,31,-2,0,2.2431e-08
P32,15,32,-2,0,0.0
P33,15,33,-2,0,0.0
P34,15,34,-2,0,0.0
S31,16,31,-2,0,0.0
S32,16,32,-2,0,2.5237e-06
S33,16,33,-2,0,2.0836e-08
S34,16,34,-2,0,1.2118e-07
S35,16,35,-2,0,0.0
S36,16,36,-2,0,5.9815e-10
S37,16,37,-2,0,0.0
Cl33,17,33,-2,0,0.0
Cl34,17,34,-2,0,0.0
Cl35,17,35,-2,0,2.3611e-08
Cl36,17,36,-2,0,0.0
Cl37,17,37,-2,0,7.9775e-09
Cl38,17,38,-2,0,0.0
Ar36,18,36,-2,0,4.8209e-07
Ar37,18,37,-2,0,0.0
Ar38,18,38,-2,0,9.2522e-08
Ar39,18,39,-2,0,0.0
Ar40,18,40,-2,0,1.5577e-10
Ar41,18,41,-2,0,0.0
K37,19,37,-2,0,0.0
K38,19,38,-2,0,0.0
K39,19,39,-2,0,1.0956e-08
K40,19,40,-2,0,1.7736e-11
K41,19,41,-2,0,8.312e-10
K42,19,42,-2,0,0.0
Ca40,20,40,-2,0,5.3463e-07
Ca41,20,41,-2,0,0.0
Ca42,20,42,-2,0,3.7466e-09
Ca43,20,43,-2,0,8.0035e-10
Ca44,20,44,-2,0,1.2655e-08
Ca45,20,45,-2,0,0.0
Ca46,20,46,-2,0,2.5369e-11
Ca47,20,47,-2,0,0.0
Ca48,20,48,-2,0,1.2376e-09
Ca49,20,49,-2,0,0.0
Sc41,21,41,-2,0,0.0
Sc42,21,42,-2,0,0.0
Sc43,21,43,-2,0,0.0
Sc44,21,44,-2,0,0.0
Sc45,21,45,-2,0,1.7894e-10
Sc46,21,46,-2,0,0.0
Sc47,21,47,-2,0,0.0
Sc48,21,48,-2,0,0.0
Sc49,21,49,-2,0,0.0
Ti44,22,44,-2,0,0.0
Ti45,22,45,-2,0,0.0
Ti46,22,46,-2,0,1.8998e-09
Ti47,22,47,-2,0,1.7505e-09
Ti48,22,48,-2,0,1.7714e-08
Ti49,22,49,-2,0,1.327e-09
Ti50,22,50,-2,0,1.2966e-09
Ti51,22,51,-2,0,0.0
V45,23,45,-2,0,0.0
V46,23,46,-2,0,0.0
V47,23,47,-2,0,0.0
V48,23,48,-2,0,0.0
V49,23,49,-2,0,0.0
V50,23,50,-2,0,2.995e-12
V51,23,51,-2,0,1.2189e-09
V52,23,52,-2,0,0.0
Cr48,24,48,-2,0,0.0
Cr49,24,49,-2,0,0.0
Cr50,24,50,-2,0,2.6696e-09
Cr51,24,51,-2,0,0.0
Cr52,24,52,-2,0,5.3539e-08
Cr53,24,53,-2,0,6.1878e-09
Cr54,24,54,-2,0,1.5693e-09
Cr55,24,55,-2,0,0.0
Mn50,25,50,-2,0,0.0
Mn51,25,51,-2,0,0.0
Mn52,25,52,-2,0,0.0
Mn53,25,53,-2,0,0.0
Mn54,25,54,-2,0,0.0
Mn55,25,55,-2,0,4.1673e-08
Mn56,25,56,-2,0,0.0
Mn57,25,57,-2,0,0.0
Fe52,26,52,-2,0,0.0
Fe53,26,53,-2,0,0.0
Fe54,26,54,-2,0,2.8098e-07
Fe55,26,55,-2,0,0.0
Fe56,26,56,-2,0,4.5741e-06
Fe57,26,57,-2,0,1.0752e-07
Fe58,26,58,-2,0,1.456e-08
Fe59,26,59,-2,0,0.0
Fe60,26,60,-2,0,0.0
Fe61,26,61,-2,0,0.0
Co54,27,54,-2,0,0.0
Co55,27,55,-2,0,0.0
Co56,27,56,-2,0,0.0
Co57,27,57,-2,0,0.0
