name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-1,150,1.9157
C13,6,13,-1,150,0.00063642
C14,6,14,-1,150,3.436e-12
N13,7,13,-1,150,2.7026e-14
N14,7,14,-1,150,0.12196
N15,7,15,-1,150,3.8521e-06
N16,7,16,-1,150,0.0
O15,8,15,-1,150,4.5668e-15
O16,8,16,-1,150,0.28997
O17,8,17,-1,150,1.8071e-05
O18,8,18,-1,150,8.7813e-05
O19,8,19,-1,150,0.0
F17,0,17,-1,150,1.032e-18
F18,0,18,-1,150,1.2828e-18
F19,0,19,-1,150,6.5345e-06
F20,0,20,-1,150,0.0
Ne20,10,20,-1,150,0.0079225
Ne21,10,21,-1,150,1.2382e-05
Ne22,10,22,-1,150,0.02743
Ne23,10,23,-1,150,0.0
Na21,11,21,-1,150,0.0
Na22,11,22,-1,150,1.0302e-17
Na23,11,23,-1,150,0.0019579
Na24,11,24,-1,150,0.0
Mg23,12,23,-1,150,0.0
Mg24,12,24,-1,150,0.0076724
Mg25,12,25,-1,150,0.00042322
Mg26,12,26,-1,150,0.00065565
Mg27,12,27,-1,150,0.0
Al25,13,25,-1,150,0.0
Al26,13,26,-1,150,3.4668e-05
Al27,13,27,-1,150,0.0017018
Al28,13,28,-1,150,0.0
Si27,14,27,-1,150,0.0
Si28,14,28,-1,150,0.012251
Si29,14,29,-1,150,0.00064581
Si30,14,30,-1,150,0.00044691
Si31,14,31,-1,150,0.0
Si32,14,32,-1,150,0.0
P29,15,29,-1,150,0.0
P30,15,30,-1,150,0.0
P31,15,31,-1,150,5.0309e-05
P32,15,32,-1,150,9.6655e-16
P33,15,33,-1,150,3.8531e-16
P34,15,34,-1,150,0.0
S31,16,31,-1,150,0.0
S32,16,32,-1,150,0.0050738
S33,16,33,-1,150,6.7012e-05
S34,16,34,-1,150,0.00024783
S35,16,35,-1,150,5.761e-16
S36,16,36,-1,150,1.2085e-06
S37,16,37,-1,150,0.0
Cl33,17,33,-1,150,0.0
Cl34,17,34,-1,150,0.0
Cl35,17,35,-1,150,4.6717e-05
Cl36,17,36,-1,150,6.0645e-07
Cl37,17,37,-1,150,3.4422e-05
Cl38,17,38,-1,150,0.0
Ar36,18,36,-1,150,0.00095611
Ar37,18,37,-1,150,1.5413e-15
Ar38,18,38,-1,150,0.00018653
Ar39,18,39,-1,150,9.0727e-16
Ar40,18,40,-1,150,3.5321e-07
Ar41,18,41,-1,150,0.0
K37,19,37,-1,150,0.0
K38,19,38,-1,150,0.0
K39,19,39,-1,150,2.2873e-05
K40,19,40,-1,150,4.8954e-07
K41,19,41,-1,150,1.8208e-06
K42,19,42,-1,150,0.0
Ca40,20,40,-1,150,0.0010663
Ca41,20,41,-1,150,9.378e-06
Ca42,20,42,-1,150,1.1949e-05
Ca43,20,43,-1,150,2.1318e-06
Ca44,20,44,-1,150,2.5663e-05
Ca45,20,45,-1,150,1.7981e-15
Ca46,20,46,-1,150,5.0823e-08
Ca47,20,47,-1,150,6.3455e-17
Ca48,20,48,-1,150,2.4964e-06
Ca49,20,49,-1,150,0.0
Sc41,21,41,-1,150,0.0
Sc42,21,42,-1,150,0.0
Sc43,21,43,-1,150,0.0
Sc44,21,44,-1,150,0.0
Sc45,21,45,-1,150,5.5747e-07
Sc46,21,46,-1,150,9.4522e-17
Sc47,21,47,-1,150,1.314e-16
Sc48,21,48,-1,150,0.0
Sc49,21,49,-1,150,0.0
Ti44,22,44,-1,150,0.0
Ti45,22,45,-1,150,0.0
Ti46,22,46,-1,150,3.9355e-06
Ti47,22,47,-1,150,3.3717e-06
Ti48,22,48,-1,150,3.4154e-05
Ti49,22,49,-1,150,4.0941e-06
Ti50,22,50,-1,150,3.2745e-06
Ti51,22,51,-1,150,0.0
V45,23,45,-1,150,0.0
V46,23,46,-1,150,0.0
V47,23,47,-1,150,0.0
V48,23,48,-1,150,0.0
V49,23,49,-1,150,0.0
V50,23,50,-1,150,5.6504e-09
V51,23,51,-1,150,2.4813e-06
V52,23,52,-1,150,0.0
Cr48,24,48,-1,150,0.0
Cr49,24,49,-1,150,0.0
Cr50,24,50,-1,150,5.0254e-06
