name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-2,0,6.139e-05
C13,6,13,-2,0,7.4391e-07
C14,6,14,-2,0,0.0
N13,7,13,-2,0,9.8513e-28
N14,7,14,-2,0,9.7471e-06
N15,7,15,-2,0,2.397e-08
N16,7,16,-2,0,0.0
O15,8,15,-2,0,1.4449e-32
O16,8,16,-2,0,0.00028631
O17,8,17,-2,0,1.1557e-07
O18,8,18,-2,0,6.4572e-07
O19,8,19,-2,0,0.0
F17,0,17,-2,0,0.0
F18,0,18,-2,0,0.0
F19,0,19,-2,0,7.1203e-09
F20,0,20,-2,0,0.0
Ne20,10,20,-2,0,1.633e-05
Ne21,10,21,-2,0,4.1104e-08
Ne22,10,22,-2,0,1.3208e-06
Ne23,10,23,-2,0,0.0
Na21,11,21,-2,0,0.0
Na22,11,22,-2,0,0.0
Na23,11,23,-2,0,4.1254e-07
Na24,11,24,-2,0,0.0
Mg23,12,23,-2,0,0.0
Mg24,12,24,-2,0,1.3852e-05
Mg25,12,25,-2,0,1.8268e-06
Mg26,12,26,-2,0,2.0917e-06
Mg27,12,27,-2,0,0.0
Al25,13,25,-2,0,0.0
Al26,13,26,-2,0,0.0
Al27,13,27,-2,0,7.8543e-07
Al28,13,28,-2,0,0.0
Si27,14,27,-2,0,0.0
Si28,14,28,-2,0,2.217e-05
Si29,14,29,-2,0,1.166e-06
Si30,14,30,-2,0,7.9512e-07
Si31,14,31,-2,0,0.0
Si32,14,32,-2,0,0.0
P29,15,29,-2,0,0.0
P30,15,30,-2,0,0.0
P31,15,31,-2,0,8.2244e-08
P32,15,32,-2,0,0.0
P33,15,33,-2,0,0.0
P34,15,34,-2,0,0.0
S31,16,31,-2,0,0.0
S32,16,32,-2,0,9.2533e-06
S33,16,33,-2,0,7.6396e-08
S34,16,34,-2,0,4.443e-07
S35,16,35,-2,0,0.0
S36,16,36,-2,0,2.1932e-09
S37,16,37,-2,0,0.0
Cl33,17,33,-2,0,0.0
Cl34,17,34,-2,0,0.0
Cl35,17,35,-2,0,8.657e-08
Cl36,17,36,-2,0,0.0
Cl37,17,37,-2,0,2.9249e-08
Cl38,17,38,-2,0,0.0
Ar36,18,36,-2,0,1.7676e-06
Ar37,18,37,-2,0,0.0
Ar38,18,38,-2,0,3.3924e-07
Ar39,18,39,-2,0,0.0
Ar40,18,40,-2,0,5.7113e-10
Ar41,18,41,-2,0,0.0
K37,19,37,-2,0,0.0
K38,19,38,-2,0,0.0
K39,19,39,-2,0,4.017e-08
K40,19,40,-2,0,6.4992e-11
K41,19,41,-2,0,3.0476e-09
K42,19,42,-2,0,0.0
Ca40,20,40,-2,0,1.9603e-06
Ca41,20,41,-2,0,0.0
Ca42,20,42,-2,0,1.3737e-08
Ca43,20,43,-2,0,2.9346e-09
Ca44,20,44,-2,0,4.64e-08
Ca45,20,45,-2,0,0.0
Ca46,20,46,-2,0,9.3017e-11
Ca47,20,47,-2,0,0.0
Ca48,20,48,-2,0,4.5376e-09
Ca49,20,49,-2,0,0.0
Sc41,21,41,-2,0,0.0
Sc42,21,42,-2,0,0.0
Sc43,21,43,-2,0,0.0
Sc44,21,44,-2,0,0.0
Sc45,21,45,-2,0,6.5608e-10
Sc46,21,46,-2,0,0.0
Sc47,21,47,-2,0,0.0
Sc48,21,48,-2,0,0.0
