name,Z,A,[Fe/H],Vel,YieldTot
Ba138,55,138,-1,300,5.4081e-08
Ba139,55,139,-1,300,0.0
La138,56,138,-1,300,5.5773e-12
La139,56,139,-1,300,6.2392e-09
La140,56,140,-1,300,0.0
Ce140,57,140,-1,300,1.6695e-08
Ce141,57,141,-1,300,1.8850000000000001e-34
Pr141,58,141,-1,300,2.5043e-09
Pr142,58,142,-1,300,0.0
Nd142,59,142,-1,300,3.725e-09
Nd143,59,143,-1,300,1.4895e-09
Nd144,59,144,-1,300,3.1185e-09
Hg202,78,202,-1,300,3.312e-09
Hg203,78,203,-1,300,3.8168000000000003e-34
Hg204,78,204,-1,300,6.8685e-10
Hg205,78,205,-1,300,0.0
Tl203,79,203,-1,300,1.6982e-09
Tl204,79,204,-1,300,1.4854e-32
Tl205,79,205,-1,300,4.0337e-09
Tl206,79,206,-1,300,0.0
Pb204,80,204,-1,300,1.001e-09
Pb205,80,205,-1,300,2.3302000000000004e-19
Pb206,80,206,-1,300,7.8553e-09
Pb207,80,207,-1,300,8.5273e-09
Pb208,80,208,-1,300,2.4467e-08
Pb209,80,209,-1,300,0.0
Bi208,81,208,-1,300,0.0
Bi209,81,209,-1,300,3.2748e-09
