name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-3,0,0.41468
C13,6,13,-3,0,1.317e-06
C14,6,14,-3,0,1.0129e-08
N13,7,13,-3,0,1.6663e-13
N14,7,14,-3,0,0.00013598
N15,7,15,-3,0,1.9809e-08
N16,7,16,-3,0,3.3451e-29
O15,8,15,-3,0,3.877e-14
O16,8,16,-3,0,1.4191
O17,8,17,-3,0,1.3983e-06
O18,8,18,-3,0,8.3475e-06
O19,8,19,-3,0,1.3994e-20
F17,0,17,-3,0,1.5628e-23
F18,0,18,-3,0,2.4744e-09
F19,0,19,-3,0,1.6097e-08
F20,0,20,-3,0,6.1455e-20
Ne20,10,20,-3,0,0.4912
Ne21,10,21,-3,0,8.4195e-05
Ne22,10,22,-3,0,0.00010086
Ne23,10,23,-3,0,2.473e-16
Na21,11,21,-3,0,1.6653e-14
Na22,11,22,-3,0,6.5322e-06
Na23,11,23,-3,0,0.0026564
Na24,11,24,-3,0,2.5835e-07
Mg23,12,23,-3,0,4.6803e-13
Mg24,12,24,-3,0,0.095506
Mg25,12,25,-3,0,0.0007837
Mg26,12,26,-3,0,0.0013747
Mg27,12,27,-3,0,6.3311e-12
Al25,13,25,-3,0,1.5873e-17
Al26,13,26,-3,0,4.5423e-05
Al27,13,27,-3,0,0.0029283
Al28,13,28,-3,0,6.7836e-12
Si27,14,27,-3,0,1.1522e-17
Si28,14,28,-3,0,0.089752
Si29,14,29,-3,0,0.00058242
Si30,14,30,-3,0,0.00050954
Si31,14,31,-3,0,1.6256e-09
Si32,14,32,-3,0,9.9603e-11
P29,15,29,-3,0,9.5344e-20
P30,15,30,-3,0,2.0287e-11
P31,15,31,-3,0,0.00022158
P32,15,32,-3,0,9.4761e-08
P33,15,33,-3,0,2.3169e-08
P34,15,34,-3,0,8.0626e-21
S31,16,31,-3,0,5.3209e-23
S32,16,32,-3,0,0.024624
S33,16,33,-3,0,0.00015306
S34,16,34,-3,0,0.00040102
S35,16,35,-3,0,1.1909e-08
S36,16,36,-3,0,5.1598e-09
S37,16,37,-3,0,6.2667e-20
Cl33,17,33,-3,0,2.6473999999999997e-26
Cl34,17,34,-3,0,2.2982e-27
Cl35,17,35,-3,0,4.0398e-05
Cl36,17,36,-3,0,8.3813e-08
Cl37,17,37,-3,0,1.3368e-07
Cl38,17,38,-3,0,9.0589e-15
Ar36,18,36,-3,0,0.0043198
Ar37,18,37,-3,0,1.0335e-05
Ar38,18,38,-3,0,0.00022726
Ar39,18,39,-3,0,9.0888e-10
Ar40,18,40,-3,0,7.8004e-10
Ar41,18,41,-3,0,5.7066e-15
K37,19,37,-3,0,2.834e-36
K38,19,38,-3,0,1.6708e-12
K39,19,39,-3,0,3.3141e-05
K40,19,40,-3,0,4.727e-09
K41,19,41,-3,0,4.8548e-09
K42,19,42,-3,0,5.301e-12
Ca40,20,40,-3,0,0.0038072
Ca41,20,41,-3,0,2.4648e-06
Ca42,20,42,-3,0,7.6593e-06
Ca43,20,43,-3,0,4.52e-08
Ca44,20,44,-3,0,5.8526e-08
Ca45,20,45,-3,0,9.6143e-11
Ca46,20,46,-3,0,1.1879e-10
Ca47,20,47,-3,0,5.1519e-14
Ca48,20,48,-3,0,5.55e-09
Ca49,20,49,-3,0,1.4448e-18
Sc41,21,41,-3,0,1.0460999999999998e-52
Sc42,21,42,-3,0,7.7239e-44
Sc43,21,43,-3,0,1.7867e-08
Sc44,21,44,-3,0,2.995e-10
Sc45,21,45,-3,0,8.3879e-08
Sc46,21,46,-3,0,6.1702e-11
Sc47,21,47,-3,0,2.5064e-12
Sc48,21,48,-3,0,1.5552e-11
Sc49,21,49,-3,0,2.863e-14
Ti44,22,44,-3,0,1.8386e-05
Ti45,22,45,-3,0,2.5864e-08
Ti46,22,46,-3,0,5.6012e-06
Ti47,22,47,-3,0,3.1156e-07
Ti48,22,48,-3,0,8.2544e-08
Ti49,22,49,-3,0,9.2657e-09
Ti50,22,50,-3,0,6.7211e-09
Ti51,22,51,-3,0,2.6231e-17
V45,23,45,-3,0,1.0562999999999999e-50
V46,23,46,-3,0,1.2939e-53
V47,23,47,-3,0,7.2148e-11
V48,23,48,-3,0,1.9342e-08
V49,23,49,-3,0,1.9835e-06
V50,23,50,-3,0,1.684e-10
V51,23,51,-3,0,6.151e-09
V52,23,52,-3,0,3.9288e-17
Cr48,24,48,-3,0,5.7751e-05
Cr49,24,49,-3,0,4.3185e-09
Cr50,24,50,-3,0,1.4264e-05
Cr51,24,51,-3,0,3.6148e-06
Cr52,24,52,-3,0,1.6545e-06
Cr53,24,53,-3,0,2.8246e-08
Cr54,24,54,-3,0,1.0963e-08
Cr55,24,55,-3,0,3.073e-17
Mn50,25,50,-3,0,1.7889999999999998e-59
Mn51,25,51,-3,0,9.5726e-09
Mn52,25,52,-3,0,0.00013563
Mn53,25,53,-3,0,4.1111e-05
Mn54,25,54,-3,0,2.7891e-09
Mn55,25,55,-3,0,2.2592e-07
Mn56,25,56,-3,0,3.1831e-11
Mn57,25,57,-3,0,1.1615e-20
Fe52,26,52,-3,0,0.00040251
Fe53,26,53,-3,0,4.9726e-14
Fe54,26,54,-3,0,0.00082343
Fe55,26,55,-3,0,3.1426e-05
Fe56,26,56,-3,0,3.1195e-05
Fe57,26,57,-3,0,7.489e-07
Fe58,26,58,-3,0,1.8427e-07
Fe59,26,59,-3,0,2.7534e-09
Fe60,26,60,-3,0,1.0893e-10
Fe61,26,61,-3,0,8.964500000000001e-19
Co54,27,54,-3,0,1.7889999999999998e-59
Co55,27,55,-3,0,0.00013246
Co56,27,56,-3,0,1.3296e-06
Co57,27,57,-3,0,0.00012613
Co58,27,58,-3,0,7.8289e-09
Co59,27,59,-3,0,1.0592e-07
Co60,27,60,-3,0,5.7381e-10
Co61,27,61,-3,0,1.9007e-12
Ni56,28,56,-3,0,0.07
Ni57,28,57,-3,0,0.0023443
Ni58,28,58,-3,0,0.0042724
Ni59,28,59,-3,0,0.00012591
Ni60,28,60,-3,0,0.0014198
Ni61,28,61,-3,0,4.0385e-05
Ni62,28,62,-3,0,1.5266e-05
Ni63,28,63,-3,0,9.2272e-10
Ni64,28,64,-3,0,1.3376e-08
Ni65,28,65,-3,0,2.0299e-13
Cu57,29,57,-3,0,1.7889999999999998e-59
Cu58,29,58,-3,0,1.1209e-34
Cu59,29,59,-3,0,1.7592e-18
Cu60,29,60,-3,0,3.2726e-08
Cu61,29,61,-3,0,3.1276e-05
Cu62,29,62,-3,0,5.2735e-07
Cu63,29,63,-3,0,9.5758e-07
Cu64,29,64,-3,0,5.9487e-11
Cu65,29,65,-3,0,5.1576e-09
Cu66,29,66,-3,0,2.0059e-16
Zn60,30,60,-3,0,5.0276e-20
Zn61,30,61,-3,0,1.8832e-21
Zn62,30,62,-3,0,0.00062946
Zn63,30,63,-3,0,1.3797e-09
Zn64,30,64,-3,0,8.7778e-06
Zn65,30,65,-3,0,5.2511e-07
Zn66,30,66,-3,0,2.6752e-06
Zn67,30,67,-3,0,2.5782e-09
Zn68,30,68,-3,0,6.2395e-09
Zn69,30,69,-3,0,8.6137e-14
Zn70,30,70,-3,0,1.9622e-10
Zn71,30,71,-3,0,1.4454e-19
Ga62,31,62,-3,0,1.7889999999999998e-59
Ga63,31,63,-3,0,6.3546e-29
Ga64,31,64,-3,0,3.0206e-22
Ga65,31,65,-3,0,1.2229e-13
Ga66,31,66,-3,0,6.8129e-06
Ga67,31,67,-3,0,1.9256e-08
Ga68,31,68,-3,0,1.8259e-12
Ga69,31,69,-3,0,7.0044e-10
Ga70,31,70,-3,0,1.6614e-14
Ga71,31,71,-3,0,4.3733e-10
Ga72,31,72,-3,0,1.3252e-12
Ge64,32,64,-3,0,2.8917e-28
Ge65,32,65,-3,0,9.7129e-38
Ge66,32,66,-3,0,1.3402e-06
Ge67,32,67,-3,0,6.2764e-15
Ge68,32,68,-3,0,9.1689e-09
Ge69,32,69,-3,0,7.7e-12
Ge70,32,70,-3,0,1.0693e-09
Ge71,32,71,-3,0,2.034e-11
Ge72,32,72,-3,0,1.1504e-09
Ge73,32,73,-3,0,3.3448e-10
Ge74,32,74,-3,0,1.5867e-09
Ge75,32,75,-3,0,9.9272e-14
Ge76,32,76,-3,0,3.2156e-10
Ge77,32,77,-3,0,2.8469e-14
As71,33,71,-3,0,3.3406e-13
As72,33,72,-3,0,4.64e-13
As73,33,73,-3,0,4.8115e-12
As74,33,74,-3,0,6.243e-13
As75,33,75,-3,0,2.0029e-10
As76,33,76,-3,0,2.4231e-12
As77,33,77,-3,0,1.1083e-12
Se74,34,74,-3,0,4.1803e-11
Se75,34,75,-3,0,5.0921e-12
Se76,34,76,-3,0,2.5493e-10
Se77,34,77,-3,0,1.6638e-10
Se78,34,78,-3,0,5.7183e-10
Se79,34,79,-3,0,1.5555e-11
Se80,34,80,-3,0,1.0624e-09
Se81,34,81,-3,0,9.8162e-16
Se82,34,82,-3,0,1.9957e-10
Se83,34,83,-3,0,2.5923e-17
Br75,35,75,-3,0,1.269e-15
Br76,35,76,-3,0,9.5093e-14
Br77,35,77,-3,0,9.6956e-13
Br78,35,78,-3,0,3.1407e-17
Br79,35,79,-3,0,1.5281e-10
Br80,35,80,-3,0,3.3707e-15
Br81,35,81,-3,0,1.8348e-10
Br82,35,82,-3,0,1.1784e-12
Br83,35,83,-3,0,1.5836e-13
Kr78,36,78,-3,0,9.2883e-12
Kr79,36,79,-3,0,7.0102e-13
Kr80,36,80,-3,0,7.8941e-11
Kr81,36,81,-3,0,1.2588e-11
Kr82,36,82,-3,0,2.88e-10
Kr83,36,83,-3,0,2.1527e-10
Kr84,36,84,-3,0,1.103e-09
Kr85,36,85,-3,0,1.123e-11
Kr86,36,86,-3,0,3.4387e-10
Kr87,36,87,-3,0,4.6545e-16
