name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-2,0,0.26341
C13,6,13,-2,0,1.2453e-05
C14,6,14,-2,0,8.6733e-08
N13,7,13,-2,0,2.5652e-12
N14,7,14,-2,0,0.00097382
N15,7,15,-2,0,1.6887e-07
N16,7,16,-2,0,1.8066e-29
O15,8,15,-2,0,2.7594e-15
O16,8,16,-2,0,0.55909
O17,8,17,-2,0,8.8659e-06
O18,8,18,-2,0,0.00010309
O19,8,19,-2,0,1.4672e-23
F17,0,17,-2,0,1.3169000000000001e-25
F18,0,18,-2,0,2.3208e-08
F19,0,19,-2,0,4.1585e-08
F20,0,20,-2,0,3.9008e-26
Ne20,10,20,-2,0,0.046464
Ne21,10,21,-2,0,1.7947e-05
Ne22,10,22,-2,0,0.00046714
Ne23,10,23,-2,0,6.4231e-18
Na21,11,21,-2,0,5.0056e-16
Na22,11,22,-2,0,4.2188e-07
Na23,11,23,-2,0,0.00015082
Na24,11,24,-2,0,2.7036e-08
Mg23,12,23,-2,0,9.9955e-14
Mg24,12,24,-2,0,0.02595
Mg25,12,25,-2,0,0.00020457
Mg26,12,26,-2,0,0.00025168
Mg27,12,27,-2,0,2.4245e-13
Al25,13,25,-2,0,9.5619e-19
Al26,13,26,-2,0,4.1799e-05
Al27,13,27,-2,0,0.0013849
Al28,13,28,-2,0,1.0791e-11
Si27,14,27,-2,0,1.9731e-14
Si28,14,28,-2,0,0.091009
Si29,14,29,-2,0,0.00064468
Si30,14,30,-2,0,0.00088192
Si31,14,31,-2,0,2.5552e-09
Si32,14,32,-2,0,4.3577e-11
P29,15,29,-2,0,1.3016999999999998e-21
P30,15,30,-2,0,3.542e-11
P31,15,31,-2,0,0.00029166
P32,15,32,-2,0,9.4509e-08
P33,15,33,-2,0,6.3104e-08
P34,15,34,-2,0,9.9667e-20
S31,16,31,-2,0,5.2096e-18
S32,16,32,-2,0,0.029167
S33,16,33,-2,0,0.00019804
S34,16,34,-2,0,0.00075899
S35,16,35,-2,0,3.5408e-08
S36,16,36,-2,0,3.2311e-08
S37,16,37,-2,0,3.468e-20
Cl33,17,33,-2,0,2.0787000000000003e-24
Cl34,17,34,-2,0,7.8771e-23
Cl35,17,35,-2,0,5.8959e-05
Cl36,17,36,-2,0,2.0249e-07
Cl37,17,37,-2,0,6.3079e-07
Cl38,17,38,-2,0,2.0709e-13
Ar36,18,36,-2,0,0.0050276
Ar37,18,37,-2,0,1.2477e-05
Ar38,18,38,-2,0,0.00029861
Ar39,18,39,-2,0,3.605e-09
Ar40,18,40,-2,0,5.7105e-09
Ar41,18,41,-2,0,1.6849e-13
K37,19,37,-2,0,2.4016e-33
K38,19,38,-2,0,1.0369e-12
K39,19,39,-2,0,3.8693e-05
K40,19,40,-2,0,1.3174e-08
K41,19,41,-2,0,3.2489e-08
K42,19,42,-2,0,1.2304e-10
Ca40,20,40,-2,0,0.004253
Ca41,20,41,-2,0,2.894e-06
Ca42,20,42,-2,0,8.0454e-06
Ca43,20,43,-2,0,9.5426e-08
Ca44,20,44,-2,0,4.2808e-07
Ca45,20,45,-2,0,4.7048e-10
Ca46,20,46,-2,0,8.7861e-10
Ca47,20,47,-2,0,6.5235e-13
Ca48,20,48,-2,0,4.101e-08
Ca49,20,49,-2,0,5.1406e-18
Sc41,21,41,-2,0,7.576599999999999e-50
Sc42,21,42,-2,0,2.4950999999999996e-40
Sc43,21,43,-2,0,2.6081e-08
Sc44,21,44,-2,0,5.1855e-10
Sc45,21,45,-2,0,1.1117e-07
Sc46,21,46,-2,0,3.4943e-10
Sc47,21,47,-2,0,3.6617e-11
Sc48,21,48,-2,0,1.5294e-10
Sc49,21,49,-2,0,2.7786e-13
Ti44,22,44,-2,0,2.0445e-05
Ti45,22,45,-2,0,3.1878e-08
Ti46,22,46,-2,0,4.8587e-06
Ti47,22,47,-2,0,4.7505e-07
Ti48,22,48,-2,0,5.8307e-07
Ti49,22,49,-2,0,5.8634e-08
Ti50,22,50,-2,0,5.0859e-08
Ti51,22,51,-2,0,4.7153e-17
V45,23,45,-2,0,1.5912e-47
V46,23,46,-2,0,3.653e-47
V47,23,47,-2,0,1.0124e-10
V48,23,48,-2,0,1.6952e-08
V49,23,49,-2,0,1.7229e-06
V50,23,50,-2,0,6.2134e-10
V51,23,51,-2,0,4.288e-08
V52,23,52,-2,0,6.824e-17
Cr48,24,48,-2,0,5.9191e-05
Cr49,24,49,-2,0,3.7733e-09
Cr50,24,50,-2,0,1.2266e-05
Cr51,24,51,-2,0,3.1166e-06
Cr52,24,52,-2,0,2.8599e-06
Cr53,24,53,-2,0,2.0295e-07
Cr54,24,54,-2,0,7.4783e-08
Cr55,24,55,-2,0,1.7337e-17
Mn50,25,50,-2,0,3.7208000000000003e-57
Mn51,25,51,-2,0,8.2125e-09
Mn52,25,52,-2,0,0.00011726
Mn53,25,53,-2,0,3.3575e-05
Mn54,25,54,-2,0,3.0928e-09
Mn55,25,55,-2,0,1.5335e-06
Mn56,25,56,-2,0,1.3448e-09
Mn57,25,57,-2,0,4.012e-20
Fe52,26,52,-2,0,0.00034994
Fe53,26,53,-2,0,3.4485e-14
Fe54,26,54,-2,0,0.00074842
Fe55,26,55,-2,0,2.7277e-05
Fe56,26,56,-2,0,0.00015959
Fe57,26,57,-2,0,4.6263e-06
