name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-1,300,0.6634
C13,6,13,-1,300,0.00013544
C14,6,14,-1,300,0.0048049
N13,7,13,-1,300,2.8512e-11
N14,7,14,-1,300,0.051892
N15,7,15,-1,300,0.0029011
N16,7,16,-1,300,8.197700000000001e-25
O15,8,15,-1,300,1.1528e-15
O16,8,16,-1,300,3.1662
O17,8,17,-1,300,0.00057796
O18,8,18,-1,300,0.08826
O19,8,19,-1,300,9.4572e-21
F17,0,17,-1,300,1.6013e-15
F18,0,18,-1,300,4.5438e-06
F19,0,19,-1,300,0.00026607
F20,0,20,-1,300,1.3353999999999999e-21
Ne20,10,20,-1,300,0.076476
Ne21,10,21,-1,300,0.0012606
Ne22,10,22,-1,300,0.13179
Ne23,10,23,-1,300,7.4365e-15
Na21,11,21,-1,300,2.3505e-17
Na22,11,22,-1,300,4.293e-07
Na23,11,23,-1,300,0.0035536
Na24,11,24,-1,300,2.2749e-05
Mg23,12,23,-1,300,1.3885e-16
Mg24,12,24,-1,300,0.02257
Mg25,12,25,-1,300,0.017001
Mg26,12,26,-1,300,0.032133
Mg27,12,27,-1,300,2.3713e-11
Al25,13,25,-1,300,4.3422e-19
Al26,13,26,-1,300,3.9034e-05
Al27,13,27,-1,300,0.0052294
Al28,13,28,-1,300,1.8846e-13
Si27,14,27,-1,300,3.8993e-22
Si28,14,28,-1,300,0.16719
Si29,14,29,-1,300,0.010848
Si30,14,30,-1,300,0.017368
Si31,14,31,-1,300,1.3614e-06
Si32,14,32,-1,300,8.7375e-07
P29,15,29,-1,300,1.4353e-22
P30,15,30,-1,300,2.0478e-14
P31,15,31,-1,300,0.0029407
P32,15,32,-1,300,1.7334e-05
P33,15,33,-1,300,7.8798e-06
P34,15,34,-1,300,3.0832e-22
S31,16,31,-1,300,5.5398e-28
S32,16,32,-1,300,0.071702
S33,16,33,-1,300,0.0010646
S34,16,34,-1,300,0.01414
S35,16,35,-1,300,1.3945e-05
S36,16,36,-1,300,1.4282e-05
S37,16,37,-1,300,1.7127e-18
Cl33,17,33,-1,300,2.8362000000000003e-25
Cl34,17,34,-1,300,1.6827e-28
Cl35,17,35,-1,300,0.00053229
Cl36,17,36,-1,300,9.6896e-06
Cl37,17,37,-1,300,3.528e-05
Cl38,17,38,-1,300,7.0877e-11
Ar36,18,36,-1,300,0.01018
