name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-2,300,0.14771
C13,6,13,-2,300,9.7654e-05
C14,6,14,-2,300,0.0007265
N13,7,13,-2,300,2.064e-13
N14,7,14,-2,300,0.068991
N15,7,15,-2,300,0.00050776
N16,7,16,-2,300,3.3099e-29
O15,8,15,-2,300,1.6025e-16
O16,8,16,-2,300,1.2467
O17,8,17,-2,300,0.00016658
O18,8,18,-2,300,0.058789
O19,8,19,-2,300,1.6256999999999998e-22
F17,0,17,-2,300,1.7423e-17
F18,0,18,-2,300,6.8331e-07
F19,0,19,-2,300,2.7623e-05
F20,0,20,-2,300,1.8368e-23
Ne20,10,20,-2,300,0.063514
Ne21,10,21,-2,300,0.00066926
Ne22,10,22,-2,300,0.061655
Ne23,10,23,-2,300,5.7178e-15
Na21,11,21,-2,300,3.6073e-16
Na22,11,22,-2,300,4.1365e-08
Na23,11,23,-2,300,0.00071657
Na24,11,24,-2,300,1.4398e-10
Mg23,12,23,-2,300,1.0831e-14
Mg24,12,24,-2,300,0.01034
Mg25,12,25,-2,300,0.01406
Mg26,12,26,-2,300,0.028642
Mg27,12,27,-2,300,1.3256e-11
Al25,13,25,-2,300,8.115600000000001e-19
Al26,13,26,-2,300,5.8376e-06
Al27,13,27,-2,300,0.0005888
Al28,13,28,-2,300,3.9604e-13
Si27,14,27,-2,300,1.4136e-18
Si28,14,28,-2,300,0.37697
Si29,14,29,-2,300,0.0005431
Si30,14,30,-2,300,0.00021186
Si31,14,31,-2,300,2.7868e-10
Si32,14,32,-2,300,3.6953e-11
P29,15,29,-2,300,7.644999999999999e-21
P30,15,30,-2,300,2.4944e-14
P31,15,31,-2,300,0.00083784
P32,15,32,-2,300,1.0325e-06
P33,15,33,-2,300,6.3215e-07
P34,15,34,-2,300,1.5763e-22
S31,16,31,-2,300,3.0271e-24
S32,16,32,-2,300,0.33035
S33,16,33,-2,300,0.0010107
S34,16,34,-2,300,0.0090132
S35,16,35,-2,300,5.6284e-07
S36,16,36,-2,300,1.1137e-07
S37,16,37,-2,300,9.9312e-20
Cl33,17,33,-2,300,4.3674e-26
Cl34,17,34,-2,300,2.5452e-26
Cl35,17,35,-2,300,0.0010962
Cl36,17,36,-2,300,5.6842e-06
Cl37,17,37,-2,300,5.3816e-06
Cl38,17,38,-2,300,6.203e-15
Ar36,18,36,-2,300,0.081083
Ar37,18,37,-2,300,0.00037612
Ar38,18,38,-2,300,0.022663
Ar39,18,39,-2,300,8.097e-07
Ar40,18,40,-2,300,5.5942e-08
Ar41,18,41,-2,300,2.6261e-15
K37,19,37,-2,300,4.852e-36
K38,19,38,-2,300,1.7313999999999997e-21
K39,19,39,-2,300,0.0026294
K40,19,40,-2,300,1.3535e-06
K41,19,41,-2,300,2.4147e-07
K42,19,42,-2,300,6.468e-11
Ca40,20,40,-2,300,0.097039
Ca41,20,41,-2,300,0.00021805
Ca42,20,42,-2,300,0.0010778
Ca43,20,43,-2,300,1.7638e-06
Ca44,20,44,-2,300,9.5507e-07
Ca45,20,45,-2,300,3.4817e-08
Ca46,20,46,-2,300,3.3607e-08
Ca47,20,47,-2,300,4.0496e-09
Ca48,20,48,-2,300,2.8862e-08
Ca49,20,49,-2,300,8.5911e-19
Sc41,21,41,-2,300,1.0995e-50
Sc42,21,42,-2,300,1.0328e-41
Sc43,21,43,-2,300,1.0332e-07
Sc44,21,44,-2,300,8.6343e-08
Sc45,21,45,-2,300,3.8432e-06
Sc46,21,46,-2,300,2.3477e-09
Sc47,21,47,-2,300,2.2283e-09
Sc48,21,48,-2,300,4.7701e-12
Sc49,21,49,-2,300,8.5217e-16
Ti44,22,44,-2,300,6.1529e-05
Ti45,22,45,-2,300,1.0195e-06
Ti46,22,46,-2,300,0.00068528
Ti47,22,47,-2,300,7.204e-06
Ti48,22,48,-2,300,1.455e-06
Ti49,22,49,-2,300,1.7752e-07
Ti50,22,50,-2,300,1.025e-06
Ti51,22,51,-2,300,1.5505e-15
V45,23,45,-2,300,9.0739e-55
V46,23,46,-2,300,2.5862e-58
V47,23,47,-2,300,2.8191e-10
V48,23,48,-2,300,1.3806e-06
V49,23,49,-2,300,1.1273e-05
V50,23,50,-2,300,2.1333e-08
V51,23,51,-2,300,2.6962e-07
V52,23,52,-2,300,6.0856e-16
Cr48,24,48,-2,300,9.4314e-05
Cr49,24,49,-2,300,1.8378e-08
Cr50,24,50,-2,300,0.00093933
Cr51,24,51,-2,300,4.5898e-05
Cr52,24,52,-2,300,9.4314e-05
Cr53,24,53,-2,300,2.5506e-07
Cr54,24,54,-2,300,4.9578e-07
Cr55,24,55,-2,300,9.3956e-16
Mn50,25,50,-2,300,9.3048e-60
Mn51,25,51,-2,300,3.7313e-08
Mn52,25,52,-2,300,0.0002221
Mn53,25,53,-2,300,0.00015874
Mn54,25,54,-2,300,5.8454e-07
Mn55,25,55,-2,300,1.2598e-06
Mn56,25,56,-2,300,1.2193e-11
Mn57,25,57,-2,300,9.201e-22
Fe52,26,52,-2,300,0.00065936
Fe53,26,53,-2,300,1.2058e-18
Fe54,26,54,-2,300,0.012573
Fe55,26,55,-2,300,0.00044095
Fe56,26,56,-2,300,0.0012504
Fe57,26,57,-2,300,3.8515e-06
Fe58,26,58,-2,300,2.0646e-06
Fe59,26,59,-2,300,1.2442e-07
Fe60,26,60,-2,300,1.4862e-07
Fe61,26,61,-2,300,2.3901e-19
Co54,27,54,-2,300,9.3048e-60
Co55,27,55,-2,300,0.00048685
Co56,27,56,-2,300,5.2784e-06
Co57,27,57,-2,300,0.00017136
Co58,27,58,-2,300,3.1512e-07
Co59,27,59,-2,300,8.2701e-07
Co60,27,60,-2,300,1.4298e-08
Co61,27,61,-2,300,1.0711e-14
Ni56,28,56,-2,300,0.07
Ni57,28,57,-2,300,0.0024119
Ni58,28,58,-2,300,0.0055206
Ni59,28,59,-2,300,0.00014037
Ni60,28,60,-2,300,0.0012367
Ni61,28,61,-2,300,3.7088e-05
Ni62,28,62,-2,300,1.2758e-05
Ni63,28,63,-2,300,1.2531e-07
Ni64,28,64,-2,300,8.2224e-07
Ni65,28,65,-2,300,3.9414e-14
Cu57,29,57,-2,300,9.3048e-60
Cu58,29,58,-2,300,9.055000000000001e-45
Cu59,29,59,-2,300,1.1643e-22
Cu60,29,60,-2,300,2.5118e-08
Cu61,29,61,-2,300,2.893e-05
Cu62,29,62,-2,300,4.1154e-07
Cu63,29,63,-2,300,1.1114e-06
Cu64,29,64,-2,300,3.7675e-10
Cu65,29,65,-2,300,5.1966e-07
Cu66,29,66,-2,300,2.9599e-15
Zn60,30,60,-2,300,4.4901e-25
