name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-1,300,0.1529
C13,6,13,-1,300,0.00016878
C14,6,14,-1,300,0.00057755
N13,7,13,-1,300,7.2944e-13
N14,7,14,-1,300,0.052053
N15,7,15,-1,300,0.00033383
N16,7,16,-1,300,2.5057000000000002e-30
O15,8,15,-1,300,1.9888e-16
O16,8,16,-1,300,1.2923
O17,8,17,-1,300,0.00017708
O18,8,18,-1,300,0.054641
O19,8,19,-1,300,1.1531999999999998e-21
F17,0,17,-1,300,8.3172e-17
F18,0,18,-1,300,7.7503e-07
F19,0,19,-1,300,2.1958e-05
F20,0,20,-1,300,6.070999999999999e-23
Ne20,10,20,-1,300,0.059235
Ne21,10,21,-1,300,0.00065596
Ne22,10,22,-1,300,0.05834
Ne23,10,23,-1,300,4.2745e-14
Na21,11,21,-1,300,4.0705e-16
Na22,11,22,-1,300,8.9097e-08
Na23,11,23,-1,300,0.0011862
Na24,11,24,-1,300,1.3791e-09
Mg23,12,23,-1,300,3.1786e-14
Mg24,12,24,-1,300,0.0093096
Mg25,12,25,-1,300,0.015105
Mg26,12,26,-1,300,0.029656
Mg27,12,27,-1,300,7.5992e-11
Al25,13,25,-1,300,5.075900000000001e-19
Al26,13,26,-1,300,1.115e-05
Al27,13,27,-1,300,0.00063205
Al28,13,28,-1,300,1.6455e-12
Si27,14,27,-1,300,3.8325e-18
Si28,14,28,-1,300,0.36926
Si29,14,29,-1,300,0.00061632
Si30,14,30,-1,300,0.00024144
Si31,14,31,-1,300,3.2847e-10
Si32,14,32,-1,300,5.7639e-11
P29,15,29,-1,300,1.2347e-20
P30,15,30,-1,300,6.4825e-14
P31,15,31,-1,300,0.00078185
P32,15,32,-1,300,1.685e-06
P33,15,33,-1,300,9.5335e-07
P34,15,34,-1,300,4.0439999999999994e-21
S31,16,31,-1,300,8.574e-24
S32,16,32,-1,300,0.30103
S33,16,33,-1,300,0.00087335
S34,16,34,-1,300,0.005454
S35,16,35,-1,300,9.6073e-07
S36,16,36,-1,300,3.7459e-07
S37,16,37,-1,300,4.5967e-18
Cl33,17,33,-1,300,1.9185e-25
Cl34,17,34,-1,300,2.9514e-25
Cl35,17,35,-1,300,0.00082063
Cl36,17,36,-1,300,7.3658e-06
Cl37,17,37,-1,300,1.6724e-05
Cl38,17,38,-1,300,2.52e-13
Ar36,18,36,-1,300,0.068899
Ar37,18,37,-1,300,0.00028886
Ar38,18,38,-1,300,0.012416
Ar39,18,39,-1,300,1.2503e-06
Ar40,18,40,-1,300,4.7027e-07
Ar41,18,41,-1,300,1.135e-13
K37,19,37,-1,300,6.563600000000001e-35
K38,19,38,-1,300,2.7615000000000003e-20
K39,19,39,-1,300,0.0017521
K40,19,40,-1,300,1.7691e-06
K41,19,41,-1,300,1.1337e-06
K42,19,42,-1,300,1.2025e-10
Ca40,20,40,-1,300,0.077406
Ca41,20,41,-1,300,0.0001775
Ca42,20,42,-1,300,0.00054796
Ca43,20,43,-1,300,2.0329e-06
Ca44,20,44,-1,300,6.8808e-06
Ca45,20,45,-1,300,3.7658e-07
Ca46,20,46,-1,300,3.2049e-07
Ca47,20,47,-1,300,3.5391e-08
Ca48,20,48,-1,300,2.9113e-07
Ca49,20,49,-1,300,5.8848e-17
Sc41,21,41,-1,300,3.0996e-49
Sc42,21,42,-1,300,2.6584999999999997e-40
